,Time step,RMSE,Average variance,Number of cells sampled,"Robot (7, 7) distance travelled","Robot (7, 7) idle time","Robot (7, 7) waiting time","Robot (2, 10) distance travelled","Robot (2, 10) idle time","Robot (2, 10) waiting time","Robot (2, 19) distance travelled","Robot (2, 19) idle time","Robot (2, 19) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012678091595925645,9.62693855544835e-06,3,0,1,0,0,1,0,0,1,0
2,3,0.012678091595925645,9.62693855544835e-06,3,1,1,0,1,1,0,1,1,0
3,4,0.012678091595925645,9.62693855544835e-06,3,2,1,0,2,1,0,2,1,0
4,5,0.012678091595925645,9.62693855544835e-06,3,3,1,0,3,1,0,3,1,0
5,6,0.012678091595925645,9.62693855544835e-06,3,4,1,0,4,1,0,4,1,0
6,7,0.012678091595925645,9.62693855544835e-06,3,5,1,0,5,1,0,5,1,0
7,8,0.012678091595925645,9.62693855544835e-06,3,6,1,0,6,1,0,6,1,0
8,9,0.012678091595925645,9.62693855544835e-06,3,7,1,0,7,1,0,7,1,0
9,10,0.012678091595925645,9.62693855544835e-06,3,8,1,0,8,1,0,8,1,0
10,11,0.012678091595925645,9.62693855544835e-06,3,9,1,0,9,1,0,9,1,0
11,12,0.012678091595925645,9.62693855544835e-06,3,10,1,0,10,1,0,10,1,0
12,13,0.012678091595925645,9.62693855544835e-06,3,11,1,0,11,1,0,11,1,0
13,14,0.012678091595925645,9.62693855544835e-06,3,12,1,0,12,1,0,12,1,0
14,15,0.012679383553162251,8.413218337067126e-06,4,12,2,0,13,1,0,13,1,0
15,16,0.012679383553162251,8.413218337067126e-06,4,13,2,0,14,1,0,14,1,0
16,17,0.012679383553162251,8.413218337067126e-06,4,14,2,0,15,1,0,15,1,0
17,18,0.012679383553162251,8.413218337067126e-06,4,15,2,0,16,1,0,16,1,0
18,19,0.012679383553162251,8.413218337067126e-06,4,16,2,0,17,1,0,17,1,0
19,20,0.012679383553162251,8.413218337067126e-06,4,17,2,0,18,1,0,18,1,0
20,21,0.012691863820610542,8.011937194702666e-06,5,18,2,0,18,2,0,19,1,0
21,22,0.012691863820610542,8.011937194702666e-06,5,19,2,0,19,2,0,20,1,0
22,23,0.012691863820610542,8.011937194702666e-06,5,20,2,0,20,2,0,21,1,0
23,24,0.01269627603228455,7.75099957472875e-06,6,21,2,0,21,2,0,21,2,0
24,25,0.01269627603228455,7.75099957472875e-06,6,22,2,0,22,2,0,22,2,0
25,26,0.01269627603228455,7.75099957472875e-06,6,23,2,0,23,2,0,23,2,0
26,27,0.01269627603228455,7.75099957472875e-06,6,24,2,0,24,2,0,24,2,0
27,28,0.01269627603228455,7.75099957472875e-06,6,25,2,0,25,2,0,25,2,0
28,29,0.01269627603228455,7.75099957472875e-06,6,26,2,0,26,2,0,26,2,0
29,30,0.01269627603228455,7.75099957472875e-06,6,27,2,0,27,2,0,27,2,0
30,31,0.01269627603228455,7.75099957472875e-06,6,28,2,0,28,2,0,28,2,0
31,32,0.01269627603228455,7.75099957472875e-06,6,29,2,0,29,2,0,29,2,0
32,33,0.01269627603228455,7.75099957472875e-06,6,30,2,0,30,2,0,30,2,0
33,34,0.01269627603228455,7.75099957472875e-06,6,31,2,0,31,2,0,31,2,0
34,35,0.01269627603228455,7.75099957472875e-06,6,32,2,0,32,2,0,32,2,0
35,36,0.012677699159328093,4.624455204264776e-06,8,33,2,0,32,3,0,32,3,0
36,37,0.012677495389799431,3.96721304643492e-06,9,33,3,0,33,3,0,33,3,0
37,38,0.012677495389799431,3.96721304643492e-06,9,34,3,0,34,3,0,34,3,0
38,39,0.012677495389799431,3.96721304643492e-06,9,35,3,0,35,3,0,35,3,0
39,40,0.012677495389799431,3.96721304643492e-06,9,36,3,0,36,3,0,36,3,0
40,41,0.012677495389799431,3.96721304643492e-06,9,37,3,0,37,3,0,37,3,0
41,42,0.012677495389799431,3.96721304643492e-06,9,38,3,0,38,3,0,38,3,0
42,43,0.012677495389799431,3.96721304643492e-06,9,39,3,0,39,3,0,39,3,0
43,44,0.012677495389799431,3.96721304643492e-06,9,40,3,0,40,3,0,40,3,0
44,45,0.012677495389799431,3.96721304643492e-06,9,41,3,0,41,3,0,41,3,0
45,46,0.012677495389799431,3.96721304643492e-06,9,42,3,0,42,3,0,42,3,0
46,47,0.012677495389799431,3.96721304643492e-06,9,43,3,0,43,3,0,43,3,0
47,48,0.012677495389799431,3.96721304643492e-06,9,44,3,0,44,3,0,44,3,0
48,49,0.012677495389799431,3.96721304643492e-06,9,45,3,0,45,3,0,45,3,0
49,50,0.012677495389799431,3.96721304643492e-06,9,46,3,0,46,3,0,46,3,0
50,51,0.012677495389799431,3.96721304643492e-06,9,47,3,0,47,3,0,47,3,0
51,52,0.01268098592881857,3.374179432247137e-06,10,48,3,0,48,3,0,47,4,0
52,53,0.01268098592881857,3.374179432247137e-06,10,49,3,0,49,3,0,48,4,0
53,54,0.01268098592881857,3.374179432247137e-06,10,50,3,0,50,3,0,49,4,0
54,55,0.01268098592881857,3.374179432247137e-06,10,51,3,0,51,3,0,50,4,0
55,56,0.01268098592881857,3.374179432247137e-06,10,52,3,0,52,3,0,51,4,0
56,57,0.012681438138200862,3.343698980841376e-06,11,52,4,0,53,3,0,52,4,0
57,58,0.012681438138200862,3.343698980841376e-06,11,53,4,0,54,3,0,53,4,0
58,59,0.012681438138200862,3.343698980841376e-06,11,54,4,0,55,3,0,54,4,0
59,60,0.012681438138200862,3.343698980841376e-06,11,55,4,0,56,3,0,55,4,0
60,61,0.012678397358642733,3.3998034292355735e-06,12,56,4,0,56,4,0,56,4,0
61,62,0.012678397358642733,3.3998034292355735e-06,12,57,4,0,57,4,0,57,4,0
62,63,0.012678397358642733,3.3998034292355735e-06,12,58,4,0,58,4,0,58,4,0
63,64,0.012678397358642733,3.3998034292355735e-06,12,59,4,0,59,4,0,59,4,0
64,65,0.012678397358642733,3.3998034292355735e-06,12,60,4,0,60,4,0,60,4,0
65,66,0.012678397358642733,3.3998034292355735e-06,12,61,4,0,61,4,0,61,4,0
66,67,0.012678397358642733,3.3998034292355735e-06,12,62,4,0,62,4,0,62,4,0
67,68,0.012678397358642733,3.3998034292355735e-06,12,63,4,0,63,4,0,63,4,0
68,69,0.012678397358642733,3.3998034292355735e-06,12,64,4,0,64,4,0,64,4,0
69,70,0.012678397358642733,3.3998034292355735e-06,12,65,4,0,65,4,0,65,4,0
70,71,0.012682039289681457,2.651664549385048e-06,13,66,4,0,66,4,0,65,5,0
71,72,0.012682039289681457,2.651664549385048e-06,13,67,4,0,67,4,0,66,5,0
72,73,0.012682039289681457,2.651664549385048e-06,13,68,4,0,68,4,0,67,5,0
73,74,0.012682039289681457,2.651664549385048e-06,13,69,4,0,69,4,0,68,5,0
74,75,0.012682039289681457,2.651664549385048e-06,13,70,4,0,70,4,0,69,5,0
75,76,0.012682039289681457,2.651664549385048e-06,13,71,4,0,71,4,0,70,5,0
76,77,0.012682039289681457,2.651664549385048e-06,13,72,4,0,72,4,0,71,5,0
77,78,0.012682039289681457,2.651664549385048e-06,13,73,4,0,73,4,0,72,5,0
78,79,0.012682039289681457,2.651664549385048e-06,13,74,4,0,74,4,0,73,5,0
79,80,0.012681675358096462,2.427437370999034e-06,14,75,4,0,74,5,0,74,5,0
80,81,0.012683417815666015,2.2780036099127503e-06,15,75,5,0,75,5,0,75,5,0
81,82,0.012683417815666015,2.2780036099127503e-06,15,76,5,0,76,5,0,76,5,0
82,83,0.012683417815666015,2.2780036099127503e-06,15,77,5,0,77,5,0,77,5,0
83,84,0.012683417815666015,2.2780036099127503e-06,15,78,5,0,78,5,0,78,5,0
