,Time step,RMSE,Average variance,Number of cells sampled,"Robot (11, 8) distance travelled","Robot (11, 8) idle time","Robot (11, 8) waiting time","Robot (8, 13) distance travelled","Robot (8, 13) idle time","Robot (8, 13) waiting time","Robot (14, 13) distance travelled","Robot (14, 13) idle time","Robot (14, 13) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.014748468293788997,0.01403005482979829,3,0,1,0,0,1,0,0,1,0
2,3,0.014748468293788997,0.01403005482979829,3,1,1,0,1,1,0,1,1,0
3,4,0.014748468293788997,0.01403005482979829,3,2,1,0,2,1,0,2,1,0
4,5,0.014748468293788997,0.01403005482979829,3,3,1,0,3,1,0,3,1,0
5,6,0.013785875575107744,0.01281274606668603,4,4,1,0,3,2,0,4,1,0
6,7,0.013785875575107744,0.01281274606668603,4,5,1,0,4,2,0,5,1,0
7,8,0.013785875575107744,0.01281274606668603,4,6,1,0,5,2,0,6,1,0
8,9,0.018060138985804088,0.011434729175556999,5,7,1,0,6,2,0,6,2,0
9,10,0.018060138985804088,0.011434729175556999,5,8,1,0,7,2,0,7,2,0
10,11,0.018060138985804088,0.011434729175556999,5,9,1,0,8,2,0,8,2,0
11,12,0.018060138985804088,0.011434729175556999,5,10,1,0,9,2,0,9,2,0
12,13,0.018060138985804088,0.011434729175556999,5,11,1,0,10,2,0,10,2,0
13,14,0.01962789403754731,0.0058190486053267335,6,11,2,0,11,2,0,11,2,0
14,15,0.01962789403754731,0.0058190486053267335,6,12,2,0,12,2,0,12,2,0
15,16,0.01962789403754731,0.0058190486053267335,6,13,2,0,13,2,0,13,2,0
16,17,0.01962789403754731,0.0058190486053267335,6,14,2,0,14,2,0,14,2,0
17,18,0.01962789403754731,0.0058190486053267335,6,15,2,0,15,2,0,15,2,0
18,19,0.01962789403754731,0.0058190486053267335,6,16,2,0,16,2,0,16,2,0
19,20,0.01962789403754731,0.0058190486053267335,6,17,2,0,17,2,0,17,2,0
20,21,0.01962789403754731,0.0058190486053267335,6,18,2,0,18,2,0,18,2,0
21,22,0.01962789403754731,0.0058190486053267335,6,19,2,0,19,2,0,19,2,0
22,23,0.011819222299874027,0.005833194236581339,7,20,2,0,19,3,0,20,2,0
23,24,0.011819222299874027,0.005833194236581339,7,21,2,0,20,3,0,21,2,0
24,25,0.012011799579293278,0.004457546347834625,8,21,3,0,21,3,0,22,2,0
25,26,0.012011799579293278,0.004457546347834625,8,22,3,0,22,3,0,23,2,0
26,27,0.012011799579293278,0.004457546347834625,8,23,3,0,23,3,0,24,2,0
27,28,0.009250789866534586,0.0021622480234525735,9,23,4,0,24,3,0,25,2,0
28,29,0.008995296524662341,0.002034577925655064,10,24,4,0,25,3,0,25,3,0
29,30,0.011946438241630348,0.0027767999490613342,11,25,4,0,25,4,0,26,3,0
30,31,0.011946438241630348,0.0027767999490613342,11,26,4,0,26,4,0,27,3,0
