,Time step,RMSE,Average variance,Number of cells sampled,"Robot (11, 10) distance travelled","Robot (11, 10) idle time","Robot (11, 10) waiting time","Robot (1, 12) distance travelled","Robot (1, 12) idle time","Robot (1, 12) waiting time","Robot (4, 19) distance travelled","Robot (4, 19) idle time","Robot (4, 19) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.13133331625581465,0.1772759728471022,3,0,1,0,0,1,0,0,1,0
2,3,0.13133331625581465,0.1772759728471022,3,1,1,0,1,1,0,1,1,0
3,4,0.13133331625581465,0.1772759728471022,3,2,1,0,2,1,0,2,1,0
4,5,0.13133331625581465,0.1772759728471022,3,3,1,0,3,1,0,3,1,0
5,6,0.03758678491009025,0.16386800245412061,4,3,2,0,4,1,0,4,1,0
6,7,0.03758678491009025,0.16386800245412061,4,4,2,0,5,1,0,5,1,0
7,8,0.03758678491009025,0.16386800245412061,4,5,2,0,6,1,0,6,1,0
8,9,0.03758678491009025,0.16386800245412061,4,6,2,0,7,1,0,7,1,0
9,10,0.03758678491009025,0.16386800245412061,4,7,2,0,8,1,0,8,1,0
10,11,0.03758678491009025,0.16386800245412061,4,8,2,0,9,1,0,9,1,0
11,12,0.026501372274915135,0.13039177580961106,5,8,3,0,10,1,0,10,1,0
12,13,0.026501372274915135,0.13039177580961106,5,9,3,0,11,1,0,11,1,0
13,14,0.026501372274915135,0.13039177580961106,5,10,3,0,12,1,0,12,1,0
14,15,0.026501372274915135,0.13039177580961106,5,11,3,0,13,1,0,13,1,0
15,16,0.026501372274915135,0.13039177580961106,5,12,3,0,14,1,0,14,1,0
16,17,0.026501372274915135,0.13039177580961106,5,13,3,0,15,1,0,15,1,0
17,18,0.014822741122366303,0.09673888846006973,6,13,4,0,16,1,0,16,1,0
18,19,0.014822741122366303,0.09673888846006973,6,14,4,0,17,1,0,17,1,0
19,20,0.014822741122366303,0.09673888846006973,6,15,4,0,18,1,0,18,1,0
20,21,0.014822741122366303,0.09673888846006973,6,16,4,0,19,1,0,19,1,0
21,22,0.014822741122366303,0.09673888846006973,6,17,4,0,20,1,0,20,1,0
22,23,0.01768778065572222,0.08678837545669457,7,18,4,0,21,1,0,20,2,0
23,24,0.01768778065572222,0.08678837545669457,7,19,4,0,22,1,0,21,2,0
24,25,0.015635390713316055,0.052547849509767576,8,19,5,0,23,1,0,22,2,0
25,26,0.015635390713316055,0.052547849509767576,8,20,5,0,24,1,0,23,2,0
26,27,0.015635390713316055,0.052547849509767576,8,21,5,0,25,1,0,24,2,0
27,28,0.015635390713316055,0.052547849509767576,8,22,5,0,26,1,0,25,2,0
28,29,0.015635390713316055,0.052547849509767576,8,23,5,0,27,1,0,26,2,0
29,30,0.015635390713316055,0.052547849509767576,8,24,5,0,28,1,0,27,2,0
30,31,0.014210223565375157,0.04825868976537343,9,25,5,0,28,2,0,28,2,0
31,32,0.014210223565375157,0.04825868976537343,9,26,5,0,29,2,0,29,2,0
32,33,0.014210223565375157,0.04825868976537343,9,27,5,0,30,2,0,30,2,0
33,34,0.014210223565375157,0.04825868976537343,9,28,5,0,31,2,0,31,2,0
34,35,0.014210223565375157,0.04825868976537343,9,29,5,0,32,2,0,32,2,0
35,36,0.014210223565375157,0.04825868976537343,9,30,5,0,33,2,0,33,2,0
36,37,0.014210223565375157,0.04825868976537343,9,31,5,0,34,2,0,34,2,0
37,38,0.012374915199869161,0.04040832120968746,10,32,5,0,34,3,0,35,2,0
38,39,0.012374915199869161,0.04040832120968746,10,33,5,0,35,3,0,36,2,0
39,40,0.012374915199869161,0.04040832120968746,10,34,5,0,36,3,0,37,2,0
40,41,0.015632618619686064,0.03925162426903026,11,35,5,0,36,4,0,38,2,0
41,42,0.013097734400780391,0.03483066469684427,12,36,5,0,37,4,0,38,3,0
42,43,0.013097734400780391,0.03483066469684427,12,37,5,0,38,4,0,39,3,0
43,44,0.013097734400780391,0.03483066469684427,12,38,5,0,39,4,0,40,3,0
44,45,0.013097734400780391,0.03483066469684427,12,39,5,0,40,4,0,41,3,0
45,46,0.013097734400780391,0.03483066469684427,12,40,5,0,41,4,0,42,3,0
46,47,0.013097734400780391,0.03483066469684427,12,41,5,0,42,4,0,43,3,0
47,48,0.013596537462584208,0.03125342165049011,13,42,5,0,42,5,0,44,3,0
48,49,0.013596537462584208,0.03125342165049011,13,43,5,0,43,5,0,45,3,0
49,50,0.013596537462584208,0.03125342165049011,13,44,5,0,44,5,0,46,3,0
50,51,0.013157949567463488,0.03216220312761453,14,44,6,0,45,5,0,47,3,0
51,52,0.013157949567463488,0.03216220312761453,14,45,6,0,46,5,0,48,3,0
52,53,0.013157949567463488,0.03216220312761453,14,46,6,0,47,5,0,49,3,0
53,54,0.013157949567463488,0.03216220312761453,14,47,6,0,48,5,0,50,3,0
54,55,0.013157949567463488,0.03216220312761453,14,48,6,0,49,5,0,51,3,0
55,56,0.013157949567463488,0.03216220312761453,14,49,6,0,50,5,0,52,3,0
56,57,0.013157949567463488,0.03216220312761453,14,50,6,0,51,5,0,53,3,0
57,58,0.013157949567463488,0.03216220312761453,14,51,6,0,52,5,0,54,3,0
58,59,0.013157949567463488,0.03216220312761453,14,52,6,0,53,5,0,55,3,0
