,Time step,RMSE,Average variance,Number of cells sampled,"Robot (6, 10) distance travelled","Robot (6, 10) idle time","Robot (6, 10) waiting time","Robot (16, 6) distance travelled","Robot (16, 6) idle time","Robot (16, 6) waiting time","Robot (13, 6) distance travelled","Robot (13, 6) idle time","Robot (13, 6) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012616723876038752,3.35768688405264e-05,3,0,1,0,0,1,0,0,1,0
2,3,0.012616723876038752,3.35768688405264e-05,3,1,1,0,1,1,0,1,1,0
3,4,0.012616723876038752,3.35768688405264e-05,3,2,1,0,2,1,0,2,1,0
4,5,0.012616723876038752,3.35768688405264e-05,3,3,1,0,3,1,0,3,1,0
5,6,0.012616723876038752,3.35768688405264e-05,3,4,1,0,4,1,0,4,1,0
6,7,0.012616723876038752,3.35768688405264e-05,3,5,1,0,5,1,0,5,1,0
7,8,0.012616723876038752,3.35768688405264e-05,3,6,1,0,6,1,0,6,1,0
8,9,0.012616723876038752,3.35768688405264e-05,3,7,1,0,7,1,0,7,1,0
9,10,0.012616723876038752,3.35768688405264e-05,3,8,1,0,8,1,0,8,1,0
10,11,0.012616723876038752,3.35768688405264e-05,3,9,1,0,9,1,0,9,1,0
11,12,0.012627172461780493,3.005495399916046e-05,4,9,2,0,10,1,0,10,1,0
12,13,0.012627172461780493,3.005495399916046e-05,4,10,2,0,11,1,0,11,1,0
13,14,0.012627172461780493,3.005495399916046e-05,4,11,2,0,12,1,0,12,1,0
14,15,0.012627172461780493,3.005495399916046e-05,4,12,2,0,13,1,0,13,1,0
15,16,0.012645281374828564,2.632791179938301e-05,5,13,2,0,14,1,0,13,2,0
16,17,0.012645281374828564,2.632791179938301e-05,5,14,2,0,15,1,0,14,2,0
17,18,0.012645281374828564,2.632791179938301e-05,5,15,2,0,16,1,0,15,2,0
18,19,0.012631166686008867,1.6067434373269037e-05,6,15,3,0,17,1,0,16,2,0
19,20,0.012631166686008867,1.6067434373269037e-05,6,16,3,0,18,1,0,17,2,0
20,21,0.012631166686008867,1.6067434373269037e-05,6,17,3,0,19,1,0,18,2,0
21,22,0.012642408765848783,1.7426136006757125e-05,7,18,3,0,20,1,0,18,3,0
22,23,0.012642408765848783,1.7426136006757125e-05,7,19,3,0,21,1,0,19,3,0
23,24,0.012642408765848783,1.7426136006757125e-05,7,20,3,0,22,1,0,20,3,0
24,25,0.012642408765848783,1.7426136006757125e-05,7,21,3,0,23,1,0,21,3,0
25,26,0.012641577352962244,1.1141128467223523e-05,8,22,3,0,23,2,0,22,3,0
26,27,0.012641577352962244,1.1141128467223523e-05,8,23,3,0,24,2,0,23,3,0
27,28,0.012641577352962244,1.1141128467223523e-05,8,24,3,0,25,2,0,24,3,0
28,29,0.012641577352962244,1.1141128467223523e-05,8,25,3,0,26,2,0,25,3,0
29,30,0.012641577352962244,1.1141128467223523e-05,8,26,3,0,27,2,0,26,3,0
30,31,0.012641577352962244,1.1141128467223523e-05,8,27,3,0,28,2,0,27,3,0
31,32,0.012641577352962244,1.1141128467223523e-05,8,28,3,0,29,2,0,28,3,0
32,33,0.012641577352962244,1.1141128467223523e-05,8,29,3,0,30,2,0,29,3,0
33,34,0.012641577352962244,1.1141128467223523e-05,8,30,3,0,31,2,0,30,3,0
34,35,0.012641577352962244,1.1141128467223523e-05,8,31,3,0,32,2,0,31,3,0
35,36,0.012629071004157309,9.650026138896571e-06,10,31,4,0,33,2,0,31,4,0
36,37,0.012629071004157309,9.650026138896571e-06,10,32,4,0,34,2,0,32,4,0
37,38,0.012629071004157309,9.650026138896571e-06,10,33,4,0,35,2,0,33,4,0
38,39,0.012629071004157309,9.650026138896571e-06,10,34,4,0,36,2,0,34,4,0
39,40,0.012629071004157309,9.650026138896571e-06,10,35,4,0,37,2,0,35,4,0
40,41,0.012629071004157309,9.650026138896571e-06,10,36,4,0,38,2,0,36,4,0
41,42,0.012629071004157309,9.650026138896571e-06,10,37,4,0,39,2,0,37,4,0
42,43,0.012629071004157309,9.650026138896571e-06,10,38,4,0,40,2,0,38,4,0
43,44,0.012629071004157309,9.650026138896571e-06,10,39,4,0,41,2,0,39,4,0
44,45,0.012629071004157309,9.650026138896571e-06,10,40,4,0,42,2,0,40,4,0
45,46,0.012629071004157309,9.650026138896571e-06,10,41,4,0,43,2,0,41,4,0
46,47,0.012629071004157309,9.650026138896571e-06,10,42,4,0,44,2,0,42,4,0
47,48,0.012629071004157309,9.650026138896571e-06,10,43,4,0,45,2,0,43,4,0
48,49,0.012629071004157309,9.650026138896571e-06,10,44,4,0,46,2,0,44,4,0
49,50,0.012630493458991074,7.083887394639015e-06,11,45,4,0,47,2,0,44,5,0
50,51,0.012630493458991074,7.083887394639015e-06,11,46,4,0,48,2,0,45,5,0
51,52,0.012630493458991074,7.083887394639015e-06,11,47,4,0,49,2,0,46,5,0
52,53,0.012630493458991074,7.083887394639015e-06,11,48,4,0,50,2,0,47,5,0
53,54,0.012630493458991074,7.083887394639015e-06,11,49,4,0,51,2,0,48,5,0
54,55,0.012630493458991074,7.083887394639015e-06,11,50,4,0,52,2,0,49,5,0
55,56,0.012630493458991074,7.083887394639015e-06,11,51,4,0,53,2,0,50,5,0
56,57,0.012630493458991074,7.083887394639015e-06,11,52,4,0,54,2,0,51,5,0
57,58,0.012630493458991074,7.083887394639015e-06,11,53,4,0,55,2,0,52,5,0
58,59,0.012630493458991074,7.083887394639015e-06,11,54,4,0,56,2,0,53,5,0
59,60,0.012630493458991074,7.083887394639015e-06,11,55,4,0,57,2,0,54,5,0
60,61,0.012633427060842362,6.839666102430673e-06,12,56,4,0,58,2,0,54,6,0
61,62,0.012633427060842362,6.839666102430673e-06,12,57,4,0,59,2,0,55,6,0
62,63,0.012633427060842362,6.839666102430673e-06,12,58,4,0,60,2,0,56,6,0
63,64,0.012633427060842362,6.839666102430673e-06,12,59,4,0,61,2,0,57,6,0
64,65,0.012634648923950897,6.3559302096462525e-06,13,59,5,0,62,2,0,58,6,0
65,66,0.012634648923950897,6.3559302096462525e-06,13,60,5,0,63,2,0,59,6,0
66,67,0.012634648923950897,6.3559302096462525e-06,13,61,5,0,64,2,0,60,6,0
67,68,0.012639598575533586,6.134128712880196e-06,14,62,5,0,65,2,0,60,7,0
68,69,0.012640531065829394,5.296103206882416e-06,15,63,5,0,65,3,0,61,7,0
69,70,0.012640531065829394,5.296103206882416e-06,15,64,5,0,66,3,0,62,7,0
70,71,0.01238147063855557,2.8789165880692427e-05,16,64,6,0,67,3,0,63,7,0
71,72,0.01238147063855557,2.8789165880692427e-05,16,65,6,0,68,3,0,64,7,0
72,73,0.01238147063855557,2.8789165880692427e-05,16,66,6,0,69,3,0,65,7,0
