,Time step,RMSE,Average variance,Number of cells sampled,"Robot (3, 3) distance travelled","Robot (3, 3) idle time","Robot (3, 3) waiting time","Robot (9, 7) distance travelled","Robot (9, 7) idle time","Robot (9, 7) waiting time","Robot (4, 15) distance travelled","Robot (4, 15) idle time","Robot (4, 15) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012197511785133086,0.0009306620558508341,3,0,1,0,0,1,0,0,1,0
2,3,0.012197511785133086,0.0009306620558508341,3,1,1,0,1,1,0,1,1,0
3,4,0.012197511785133086,0.0009306620558508341,3,2,1,0,2,1,0,2,1,0
4,5,0.012287382944930501,0.0007795737968996884,4,3,1,0,2,2,0,3,1,0
5,6,0.012287382944930501,0.0007795737968996884,4,4,1,0,3,2,0,4,1,0
6,7,0.012287382944930501,0.0007795737968996884,4,5,1,0,4,2,0,5,1,0
7,8,0.012356904051591592,0.000519299514212571,5,5,2,0,5,2,0,6,1,0
8,9,0.012356904051591592,0.000519299514212571,5,6,2,0,6,2,0,7,1,0
9,10,0.012356904051591592,0.000519299514212571,5,7,2,0,7,2,0,8,1,0
10,11,0.012356904051591592,0.000519299514212571,5,8,2,0,8,2,0,9,1,0
11,12,0.012356904051591592,0.000519299514212571,5,9,2,0,9,2,0,10,1,0
12,13,0.01242146875089935,0.00027827509555177556,7,10,2,0,9,3,0,10,2,0
13,14,0.01242146875089935,0.00027827509555177556,7,11,2,0,10,3,0,11,2,0
14,15,0.01242146875089935,0.00027827509555177556,7,12,2,0,11,3,0,12,2,0
15,16,0.01242146875089935,0.00027827509555177556,7,13,2,0,12,3,0,13,2,0
16,17,0.01242146875089935,0.00027827509555177556,7,14,2,0,13,3,0,14,2,0
17,18,0.01242146875089935,0.00027827509555177556,7,15,2,0,14,3,0,15,2,0
18,19,0.012455587198319053,0.0002372745302581552,8,16,2,0,15,3,0,15,3,0
19,20,0.012455587198319053,0.0002372745302581552,8,17,2,0,16,3,0,16,3,0
20,21,0.012374900828357628,0.00016963768993860464,10,17,3,0,16,4,0,17,3,0
21,22,0.012374900828357628,0.00016963768993860464,10,18,3,0,17,4,0,18,3,0
22,23,0.012374900828357628,0.00016963768993860464,10,19,3,0,18,4,0,19,3,0
23,24,0.012374900828357628,0.00016963768993860464,10,20,3,0,19,4,0,20,3,0
24,25,0.01252543459156985,0.00016427165218744897,11,20,4,0,20,4,0,21,3,0
25,26,0.01252543459156985,0.00016427165218744897,11,21,4,0,21,4,0,22,3,0
26,27,0.01252543459156985,0.00016427165218744897,11,22,4,0,22,4,0,23,3,0
27,28,0.01252543459156985,0.00016427165218744897,11,23,4,0,23,4,0,24,3,0
28,29,0.01252543459156985,0.00016427165218744897,11,24,4,0,24,4,0,25,3,0
29,30,0.01252543459156985,0.00016427165218744897,11,25,4,0,25,4,0,26,3,0
30,31,0.01252543459156985,0.00016427165218744897,11,26,4,0,26,4,0,27,3,0
31,32,0.01252543459156985,0.00016427165218744897,11,27,4,0,27,4,0,28,3,0
