,Time step,RMSE,Average variance,Number of cells sampled,"Robot (15, 9) distance travelled","Robot (15, 9) idle time","Robot (15, 9) waiting time","Robot (6, 9) distance travelled","Robot (6, 9) idle time","Robot (6, 9) waiting time","Robot (15, 5) distance travelled","Robot (15, 5) idle time","Robot (15, 5) waiting time"
0,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0
1,2,16.959442578580873,11.467692365666585,3,0,1,0,0,1,0,0,1,0
2,3,16.959442578580873,11.467692365666585,3,1,1,0,1,1,0,1,1,0
3,4,16.959442578580873,11.467692365666585,3,2,1,0,2,1,0,2,1,0
4,5,16.959442578580873,11.467692365666585,3,3,1,0,3,1,0,3,1,0
5,6,16.959442578580873,11.467692365666585,3,4,1,0,4,1,0,4,1,0
6,7,16.959442578580873,11.467692365666585,3,5,1,0,5,1,0,5,1,0
7,8,16.959442578580873,11.467692365666585,3,6,1,0,6,1,0,6,1,0
8,9,16.959442578580873,11.467692365666585,3,7,1,0,7,1,0,7,1,0
9,10,16.959442578580873,11.467692365666585,3,8,1,0,8,1,0,8,1,0
10,11,16.959442578580873,11.467692365666585,3,9,1,0,9,1,0,9,1,0
11,12,16.99606745381165,13.94543557239754,5,10,1,0,9,2,0,9,2,0
12,13,16.99606745381165,13.94543557239754,5,11,1,0,9,3,0,10,2,0
13,14,16.99606745381165,13.94543557239754,5,12,1,0,9,4,0,11,2,0
14,15,16.99606745381165,13.94543557239754,5,13,1,0,9,5,0,12,2,0
15,16,16.99606745381165,13.94543557239754,5,14,1,0,9,6,0,13,2,0
16,17,18.946494833255958,40.373477914033025,6,15,1,0,9,7,0,13,3,0
17,18,19.629169246038973,134.22396360674776,7,15,2,0,10,7,0,14,3,0
18,19,19.629169246038973,134.22396360674776,7,16,2,0,11,7,0,15,3,0
19,20,19.629169246038973,134.22396360674776,7,17,2,0,12,7,0,16,3,0
20,21,19.629169246038973,134.22396360674776,7,18,2,0,13,7,0,17,3,0
21,22,19.629169246038973,134.22396360674776,7,19,2,0,14,7,0,18,3,0
22,23,19.629169246038973,134.22396360674776,7,20,2,0,15,7,0,19,3,0
23,24,19.629169246038973,134.22396360674776,7,21,2,0,16,7,0,20,3,0
24,25,17.096768812101384,149.3117293102342,8,22,2,0,16,8,0,21,3,0
25,26,17.096768812101384,149.3117293102342,8,23,2,0,17,8,0,22,3,0
26,27,17.096768812101384,149.3117293102342,8,24,2,0,18,8,0,23,3,0
27,28,17.096768812101384,149.3117293102342,8,25,2,0,19,8,0,24,3,0
28,29,17.096768812101384,149.3117293102342,8,26,2,0,20,8,0,25,3,0
29,30,17.324690955218877,124.40844299037806,9,27,2,0,20,9,0,26,3,0
30,31,17.324690955218877,124.40844299037806,9,28,2,0,21,9,0,27,3,0
31,32,17.324690955218877,124.40844299037806,9,29,2,0,22,9,0,28,3,0
32,33,17.929831601584272,139.4375764854138,10,30,2,0,23,9,0,28,4,0
33,34,17.929831601584272,139.4375764854138,10,31,2,0,24,9,0,29,4,0
34,35,17.929831601584272,139.4375764854138,10,32,2,0,25,9,0,30,4,0
35,36,17.5309005073004,154.90319645868672,11,32,3,0,26,9,0,31,4,0
36,37,17.5309005073004,154.90319645868672,11,33,3,0,27,9,0,32,4,0
37,38,17.5309005073004,154.90319645868672,11,34,3,0,28,9,0,33,4,0
38,39,17.5309005073004,154.90319645868672,11,35,3,0,29,9,0,34,4,0
39,40,17.5309005073004,154.90319645868672,11,36,3,0,30,9,0,35,4,0
40,41,17.5309005073004,154.90319645868672,11,37,3,0,31,9,0,36,4,0
41,42,20.562025219199906,196.04749449560148,12,38,3,0,31,10,0,37,4,0
42,43,20.562025219199906,196.04749449560148,12,39,3,0,32,10,0,38,4,0
43,44,20.894910571580166,150.0695416951406,13,40,3,0,33,10,0,38,5,0
44,45,20.894910571580166,150.0695416951406,13,41,3,0,34,10,0,39,5,0
45,46,20.894910571580166,150.0695416951406,13,42,3,0,35,10,0,40,5,0
46,47,20.894910571580166,150.0695416951406,13,43,3,0,36,10,0,41,5,0
47,48,20.894910571580166,150.0695416951406,13,44,3,0,37,10,0,42,5,0
48,49,20.894910571580166,150.0695416951406,13,45,3,0,38,10,0,43,5,0
49,50,20.894910571580166,150.0695416951406,13,46,3,0,39,10,0,44,5,0
50,51,20.894910571580166,150.0695416951406,13,47,3,0,40,10,0,45,5,0
51,52,20.894910571580166,150.0695416951406,13,48,3,0,41,10,0,46,5,0
52,53,20.894910571580166,150.0695416951406,13,49,3,0,42,10,0,47,5,0
53,54,20.894910571580166,150.0695416951406,13,50,3,0,43,10,0,48,5,0
54,55,21.16402841661142,117.7424109550332,14,51,3,0,44,10,0,48,6,0
55,56,21.16402841661142,117.7424109550332,14,52,3,0,45,10,0,49,6,0
56,57,20.3101259930468,228.63751099247008,15,52,4,0,46,10,0,50,6,0
57,58,20.3101259930468,228.63751099247008,15,53,4,0,47,10,0,51,6,0
58,59,20.3101259930468,228.63751099247008,15,54,4,0,48,10,0,52,6,0
59,60,20.212811777889133,205.22853623737643,17,54,5,0,48,11,0,53,6,0
60,61,20.212811777889133,205.22853623737643,17,55,5,0,49,11,0,54,6,0
61,62,20.212811777889133,205.22853623737643,17,56,5,0,50,11,0,55,6,0
62,63,20.212811777889133,205.22853623737643,17,57,5,0,51,11,0,56,6,0
63,64,20.255761296845026,192.18750502572234,18,58,5,0,52,11,0,56,7,0
64,65,20.255761296845026,192.18750502572234,18,59,5,0,53,11,0,57,7,0
65,66,20.255761296845026,192.18750502572234,18,60,5,0,54,11,0,58,7,0
66,67,20.39864199897028,162.5200216972304,19,60,6,0,55,11,0,59,7,0
67,68,20.39864199897028,162.5200216972304,19,61,6,0,56,11,0,60,7,0
68,69,20.39864199897028,162.5200216972304,19,62,6,0,57,11,0,61,7,0
69,70,20.39864199897028,162.5200216972304,19,63,6,0,58,11,0,62,7,0
70,71,20.39864199897028,162.5200216972304,19,64,6,0,59,11,0,63,7,0
71,72,20.300513613065785,170.99860386252809,20,64,7,0,60,11,0,64,7,0
72,73,20.490741067511454,158.49524012906787,21,65,7,0,60,12,0,65,7,0
73,74,20.490741067511454,158.49524012906787,21,66,7,0,61,12,0,66,7,0
74,75,20.87147965999581,149.70179925137816,22,67,7,0,61,13,0,67,7,0
75,76,20.87147965999581,149.70179925137816,22,68,7,0,61,14,0,68,7,0
76,77,20.87147965999581,149.70179925137816,22,69,7,0,61,15,0,69,7,0
77,78,20.87147965999581,149.70179925137816,22,70,7,0,61,16,0,70,7,0
78,79,20.87147965999581,149.70179925137816,22,71,7,0,61,17,0,71,7,0
79,80,20.87147965999581,149.70179925137816,22,72,7,0,61,18,0,72,7,0
80,81,20.87147965999581,149.70179925137816,22,73,7,0,61,19,0,73,7,0
81,82,20.637418082153356,147.85992034940665,24,73,8,0,61,20,0,73,8,0
82,83,20.637418082153356,147.85992034940665,24,74,8,0,62,20,0,73,9,0
83,84,20.637418082153356,147.85992034940665,24,75,8,0,63,20,0,73,10,0
84,85,21.117668554672864,140.0330444737235,25,75,9,0,64,20,0,73,11,0
85,86,21.117668554672864,140.0330444737235,25,75,10,0,65,20,0,73,12,0
86,87,21.117668554672864,140.0330444737235,25,75,11,0,66,20,0,73,13,0
87,88,20.58515821689253,147.54609592407732,26,75,12,0,66,21,0,74,13,0
88,89,20.58515821689253,147.54609592407732,26,75,13,0,67,21,0,75,13,0
89,90,20.58515821689253,147.54609592407732,26,75,14,0,68,21,0,76,13,0
90,91,20.58515821689253,147.54609592407732,26,75,15,0,69,21,0,77,13,0
91,92,20.58515821689253,147.54609592407732,26,75,16,0,70,21,0,78,13,0
92,93,20.58515821689253,147.54609592407732,26,75,17,0,71,21,0,79,13,0
93,94,20.50628733821532,134.3678710891616,27,75,18,0,72,21,0,79,14,0
94,95,20.50628733821532,134.3678710891616,27,75,19,0,73,21,0,80,14,0
95,96,20.50628733821532,134.3678710891616,27,75,20,0,74,21,0,81,14,0
96,97,20.50628733821532,134.3678710891616,27,75,21,0,75,21,0,82,14,0
97,98,20.50628733821532,134.3678710891616,27,75,22,0,76,21,0,83,14,0
98,99,18.670191427067095,179.368300954323,28,75,23,0,77,21,0,83,15,0
99,100,18.670191427067095,179.368300954323,28,76,23,0,78,21,0,83,16,0
100,101,18.670191427067095,179.368300954323,28,77,23,0,79,21,0,83,17,0
101,102,18.670191427067095,179.368300954323,28,78,23,0,80,21,0,83,18,0
102,103,18.390498428096432,122.60629214493663,29,78,24,0,81,21,0,84,18,0
103,104,18.390498428096432,122.60629214493663,29,79,24,0,82,21,0,85,18,0
104,105,18.390498428096432,122.60629214493663,29,80,24,0,83,21,0,86,18,0
105,106,18.583102309158797,116.27670240165429,30,81,24,0,83,22,0,87,18,0
106,107,18.583102309158797,116.27670240165429,30,82,24,0,84,22,0,88,18,0
107,108,18.583102309158797,116.27670240165429,30,83,24,0,85,22,0,89,18,0
108,109,18.583102309158797,116.27670240165429,30,84,24,0,86,22,0,90,18,0
109,110,18.68058833077533,179.64955551453983,31,85,24,0,86,23,0,91,18,0
110,111,18.68058833077533,179.64955551453983,31,86,24,0,87,23,0,92,18,0
111,112,18.68058833077533,179.64955551453983,31,87,24,0,88,23,0,93,18,0
112,113,18.68058833077533,179.64955551453983,31,88,24,0,89,23,0,94,18,0
113,114,18.68058833077533,179.64955551453983,31,89,24,0,90,23,0,95,18,0
114,115,18.68058833077533,179.64955551453983,31,90,24,0,91,23,0,96,18,0
115,116,18.68058833077533,179.64955551453983,31,91,24,0,92,23,0,97,18,0
116,117,18.678820870205374,173.5777525268871,32,92,24,0,93,23,0,97,19,0
117,118,18.678820870205374,173.5777525268871,32,93,24,0,94,23,0,97,20,0
118,119,18.678820870205374,173.5777525268871,32,94,24,0,95,23,0,97,21,0
119,120,18.678820870205374,173.5777525268871,32,95,24,0,96,23,0,97,22,0
120,121,18.65705069247425,105.0236880728537,33,95,25,0,97,23,0,97,23,0
121,122,18.66223172404637,102.24252087282204,34,96,25,0,97,24,0,97,24,0
122,123,18.66223172404637,102.24252087282204,34,97,25,0,98,24,0,97,25,0
123,124,18.66223172404637,102.24252087282204,34,98,25,0,99,24,0,97,26,0
