,Time step,RMSE,Average variance,Number of cells sampled,"Robot (15, 7) distance travelled","Robot (15, 7) idle time","Robot (15, 7) waiting time","Robot (5, 1) distance travelled","Robot (5, 1) idle time","Robot (5, 1) waiting time","Robot (12, 15) distance travelled","Robot (12, 15) idle time","Robot (12, 15) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012744493751245365,1.0666373781739661e-08,3,0,1,0,0,1,0,0,1,0
2,3,0.012744493751245365,1.0666373781739661e-08,3,1,1,0,1,1,0,1,1,0
3,4,0.012744493751245365,1.0666373781739661e-08,3,2,1,0,2,1,0,2,1,0
4,5,0.012744493751245365,1.0666373781739661e-08,3,3,1,0,3,1,0,3,1,0
5,6,0.012744493751245365,1.0666373781739661e-08,3,4,1,0,4,1,0,4,1,0
6,7,0.012744493751245365,1.0666373781739661e-08,3,5,1,0,5,1,0,5,1,0
7,8,0.012744493751245365,1.0666373781739661e-08,3,6,1,0,6,1,0,6,1,0
8,9,0.012744493751245365,1.0666373781739661e-08,3,7,1,0,7,1,0,7,1,0
9,10,0.012532033755613488,0.00011628163263593763,4,8,1,0,7,2,0,8,1,0
10,11,0.012532033755613488,0.00011628163263593763,4,9,1,0,8,2,0,9,1,0
11,12,0.012532033755613488,0.00011628163263593763,4,10,1,0,9,2,0,10,1,0
12,13,0.012532033755613488,0.00011628163263593763,4,11,1,0,10,2,0,11,1,0
13,14,0.012532033755613488,0.00011628163263593763,4,12,1,0,11,2,0,12,1,0
14,15,0.012532033755613488,0.00011628163263593763,4,13,1,0,12,2,0,13,1,0
15,16,0.012584746799248855,7.552289548725978e-05,6,13,2,0,13,2,0,13,2,0
16,17,0.012584746799248855,7.552289548725978e-05,6,14,2,0,14,2,0,14,2,0
17,18,0.012584746799248855,7.552289548725978e-05,6,15,2,0,15,2,0,15,2,0
18,19,0.012584746799248855,7.552289548725978e-05,6,16,2,0,16,2,0,16,2,0
19,20,0.012584746799248855,7.552289548725978e-05,6,17,2,0,17,2,0,17,2,0
20,21,0.012584746799248855,7.552289548725978e-05,6,18,2,0,18,2,0,18,2,0
21,22,0.012584746799248855,7.552289548725978e-05,6,19,2,0,19,2,0,19,2,0
22,23,0.012584746799248855,7.552289548725978e-05,6,20,2,0,20,2,0,20,2,0
23,24,0.012584746799248855,7.552289548725978e-05,6,21,2,0,21,2,0,21,2,0
24,25,0.012584746799248855,7.552289548725978e-05,6,22,2,0,22,2,0,22,2,0
25,26,0.012584746799248855,7.552289548725978e-05,6,23,2,0,23,2,0,23,2,0
26,27,0.012584746799248855,7.552289548725978e-05,6,24,2,0,24,2,0,24,2,0
27,28,0.012584746799248855,7.552289548725978e-05,6,25,2,0,25,2,0,25,2,0
28,29,0.012584746799248855,7.552289548725978e-05,6,26,2,0,26,2,0,26,2,0
29,30,0.012584746799248855,7.552289548725978e-05,6,27,2,0,27,2,0,27,2,0
30,31,0.012584746799248855,7.552289548725978e-05,6,28,2,0,28,2,0,28,2,0
31,32,0.012603965537622245,6.210831544203238e-05,7,28,3,0,29,2,0,29,2,0
32,33,0.012603965537622245,6.210831544203238e-05,7,29,3,0,30,2,0,30,2,0
33,34,0.012603965537622245,6.210831544203238e-05,7,30,3,0,31,2,0,31,2,0
34,35,0.012603965537622245,6.210831544203238e-05,7,31,3,0,32,2,0,32,2,0
35,36,0.012603965537622245,6.210831544203238e-05,7,32,3,0,33,2,0,33,2,0
36,37,0.012603965537622245,6.210831544203238e-05,7,33,3,0,34,2,0,34,2,0
37,38,0.012603965537622245,6.210831544203238e-05,7,34,3,0,35,2,0,35,2,0
38,39,0.012603965537622245,6.210831544203238e-05,7,35,3,0,36,2,0,36,2,0
39,40,0.012603965537622245,6.210831544203238e-05,7,36,3,0,37,2,0,37,2,0
40,41,0.012603965537622245,6.210831544203238e-05,7,37,3,0,38,2,0,38,2,0
41,42,0.012641638575585116,4.6516141062193806e-05,9,38,3,0,38,3,0,38,3,0
42,43,0.012641638575585116,4.6516141062193806e-05,9,39,3,0,39,3,0,39,3,0
43,44,0.012641638575585116,4.6516141062193806e-05,9,40,3,0,40,3,0,40,3,0
44,45,0.012651886574167666,3.8651518414268436e-05,10,40,4,0,41,3,0,41,3,0
45,46,0.012651886574167666,3.8651518414268436e-05,10,41,4,0,42,3,0,42,3,0
46,47,0.012651886574167666,3.8651518414268436e-05,10,42,4,0,43,3,0,43,3,0
47,48,0.012651886574167666,3.8651518414268436e-05,10,43,4,0,44,3,0,44,3,0
48,49,0.012651886574167666,3.8651518414268436e-05,10,44,4,0,45,3,0,45,3,0
49,50,0.012651886574167666,3.8651518414268436e-05,10,45,4,0,46,3,0,46,3,0
50,51,0.012651886574167666,3.8651518414268436e-05,10,46,4,0,47,3,0,47,3,0
51,52,0.012651886574167666,3.8651518414268436e-05,10,47,4,0,48,3,0,48,3,0
52,53,0.012339739445019376,0.0006480637073117923,11,48,4,0,49,3,0,48,4,0
53,54,0.012339739445019376,0.0006480637073117923,11,49,4,0,50,3,0,49,4,0
54,55,0.012339739445019376,0.0006480637073117923,11,50,4,0,51,3,0,50,4,0
55,56,0.012339739445019376,0.0006480637073117923,11,51,4,0,52,3,0,51,4,0
56,57,0.012388006855609179,0.0005630245144827007,13,51,5,0,52,4,0,52,4,0
57,58,0.012407781930999713,0.0004565178496809444,14,52,5,0,53,4,0,52,5,0
58,59,0.012407781930999713,0.0004565178496809444,14,53,5,0,54,4,0,53,5,0
59,60,0.012407781930999713,0.0004565178496809444,14,54,5,0,55,4,0,54,5,0
60,61,0.012407781930999713,0.0004565178496809444,14,55,5,0,56,4,0,55,5,0
61,62,0.012407781930999713,0.0004565178496809444,14,56,5,0,57,4,0,56,5,0
62,63,0.012407781930999713,0.0004565178496809444,14,57,5,0,58,4,0,57,5,0
63,64,0.012425678886803388,0.0004295001885661557,15,58,5,0,59,4,0,57,6,0
64,65,0.012425678886803388,0.0004295001885661557,15,59,5,0,60,4,0,58,6,0
65,66,0.012253657303388933,0.0006629826229764902,16,60,5,0,60,5,0,59,6,0
66,67,0.012253657303388933,0.0006629826229764902,16,61,5,0,61,5,0,60,6,0
67,68,0.012253657303388933,0.0006629826229764902,16,62,5,0,62,5,0,61,6,0
68,69,0.012253657303388933,0.0006629826229764902,16,63,5,0,63,5,0,62,6,0
69,70,0.012253657303388933,0.0006629826229764902,16,64,5,0,64,5,0,63,6,0
70,71,0.0122728204461154,0.0006091207257228034,17,64,6,0,65,5,0,64,6,0
71,72,0.012290656334086663,0.0005433138866068534,18,65,6,0,65,6,0,65,6,0
72,73,0.012290656334086663,0.0005433138866068534,18,66,6,0,66,6,0,66,6,0
73,74,0.012307269592969952,0.0004975091546226365,19,66,7,0,67,6,0,67,6,0
