,Time step,RMSE,Average variance,Number of cells sampled,"Robot (8, 8) distance travelled","Robot (8, 8) idle time","Robot (8, 8) waiting time","Robot (5, 18) distance travelled","Robot (5, 18) idle time","Robot (5, 18) waiting time","Robot (9, 1) distance travelled","Robot (9, 1) idle time","Robot (9, 1) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012093394569676457,0.003191195957700439,3,0,1,0,0,1,0,0,1,0
2,3,0.012093394569676457,0.003191195957700439,3,1,1,0,1,1,0,1,1,0
3,4,0.012093394569676457,0.003191195957700439,3,2,1,0,2,1,0,2,1,0
4,5,0.012093394569676457,0.003191195957700439,3,3,1,0,3,1,0,3,1,0
5,6,0.012093394569676457,0.003191195957700439,3,4,1,0,4,1,0,4,1,0
6,7,0.012093394569676457,0.003191195957700439,3,5,1,0,5,1,0,5,1,0
7,8,0.012093394569676457,0.003191195957700439,3,6,1,0,6,1,0,6,1,0
8,9,0.012093394569676457,0.003191195957700439,3,7,1,0,7,1,0,7,1,0
9,10,0.012101646430207821,0.001865194862572382,4,7,2,0,8,1,0,8,1,0
10,11,0.012132874485676402,0.0021725185291087273,5,8,2,0,8,2,0,9,1,0
11,12,0.01218492605492175,0.0009858232984124064,6,9,2,0,9,2,0,9,2,0
12,13,0.01218492605492175,0.0009858232984124064,6,10,2,0,10,2,0,10,2,0
13,14,0.01218492605492175,0.0009858232984124064,6,11,2,0,11,2,0,11,2,0
14,15,0.01218492605492175,0.0009858232984124064,6,12,2,0,12,2,0,12,2,0
15,16,0.01218492605492175,0.0009858232984124064,6,13,2,0,13,2,0,13,2,0
16,17,0.01218492605492175,0.0009858232984124064,6,14,2,0,14,2,0,14,2,0
17,18,0.01218492605492175,0.0009858232984124064,6,15,2,0,15,2,0,15,2,0
18,19,0.01218492605492175,0.0009858232984124064,6,16,2,0,16,2,0,16,2,0
19,20,0.012233692290896991,0.0007866688467514147,7,16,3,0,17,2,0,17,2,0
20,21,0.012233692290896991,0.0007866688467514147,7,17,3,0,18,2,0,18,2,0
21,22,0.012276588087204457,0.0007188366587980559,8,18,3,0,18,3,0,19,2,0
22,23,0.012276588087204457,0.0007188366587980559,8,19,3,0,19,3,0,20,2,0
23,24,0.012276588087204457,0.0007188366587980559,8,20,3,0,20,3,0,21,2,0
24,25,0.012276588087204457,0.0007188366587980559,8,21,3,0,21,3,0,22,2,0
25,26,0.012276588087204457,0.0007188366587980559,8,22,3,0,22,3,0,23,2,0
26,27,0.01231021665474168,0.0007340995417454862,9,23,3,0,23,3,0,23,3,0
27,28,0.01231021665474168,0.0007340995417454862,9,24,3,0,24,3,0,24,3,0
28,29,0.01231021665474168,0.0007340995417454862,9,25,3,0,25,3,0,25,3,0
29,30,0.012035174264049502,0.0006420739860649591,10,26,3,0,26,3,0,25,4,0
30,31,0.012035174264049502,0.0006420739860649591,10,27,3,0,27,3,0,26,4,0
31,32,0.012373398874785146,0.0005863451528613162,11,28,3,0,27,4,0,27,4,0
32,33,0.011983853272679083,0.0036317359733387265,12,28,4,0,28,4,0,28,4,0
33,34,0.011983853272679083,0.0036317359733387265,12,29,4,0,29,4,0,29,4,0
34,35,0.011983853272679083,0.0036317359733387265,12,30,4,0,30,4,0,30,4,0
35,36,0.011983853272679083,0.0036317359733387265,12,31,4,0,31,4,0,31,4,0
36,37,0.011983853272679083,0.0036317359733387265,12,32,4,0,32,4,0,32,4,0
37,38,0.011983853272679083,0.0036317359733387265,12,33,4,0,33,4,0,33,4,0
38,39,0.011983853272679083,0.0036317359733387265,12,34,4,0,34,4,0,34,4,0
39,40,0.011983853272679083,0.0036317359733387265,12,35,4,0,35,4,0,35,4,0
40,41,0.010385900341047088,0.0029882730107527165,13,36,4,0,36,4,0,35,5,0
41,42,0.010385900341047088,0.0029882730107527165,13,37,4,0,37,4,0,36,5,0
42,43,0.010385900341047088,0.0029882730107527165,13,38,4,0,38,4,0,37,5,0
43,44,0.010385900341047088,0.0029882730107527165,13,39,4,0,39,4,0,38,5,0
44,45,0.010385900341047088,0.0029882730107527165,13,40,4,0,40,4,0,39,5,0
45,46,0.009155721197344363,0.0025340466150652304,14,41,4,0,40,5,0,40,5,0
46,47,0.009155721197344363,0.0025340466150652304,14,42,4,0,41,5,0,41,5,0
47,48,0.009155721197344363,0.0025340466150652304,14,43,4,0,42,5,0,42,5,0
48,49,0.009155721197344363,0.0025340466150652304,14,44,4,0,43,5,0,43,5,0
49,50,0.009155721197344363,0.0025340466150652304,14,45,4,0,44,5,0,44,5,0
