,Time step,RMSE,Average variance,Number of cells sampled,"Robot (3, 14) distance travelled","Robot (3, 14) idle time","Robot (3, 14) waiting time","Robot (19, 16) distance travelled","Robot (19, 16) idle time","Robot (19, 16) waiting time","Robot (15, 14) distance travelled","Robot (15, 14) idle time","Robot (15, 14) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012747212792298613,3.652232375766624e-11,3,0,1,0,0,1,0,0,1,0
2,3,0.012747212792298613,3.652232375766624e-11,3,1,1,0,1,1,0,1,1,0
3,4,0.012747212792298613,3.652232375766624e-11,3,2,1,0,2,1,0,2,1,0
4,5,0.012747212792298613,3.652232375766624e-11,3,3,1,0,3,1,0,3,1,0
5,6,0.012747212792298613,3.652232375766624e-11,3,4,1,0,4,1,0,4,1,0
6,7,0.012747212792298613,3.652232375766624e-11,3,5,1,0,5,1,0,5,1,0
7,8,0.012747212792298613,3.652232375766624e-11,3,6,1,0,6,1,0,6,1,0
8,9,0.012747212792298613,3.652232375766624e-11,3,7,1,0,7,1,0,7,1,0
9,10,0.012747226846176327,3.3598382496147444e-11,4,8,1,0,7,2,0,8,1,0
10,11,0.012747226846176327,3.3598382496147444e-11,4,9,1,0,8,2,0,9,1,0
11,12,0.012747226846176327,3.3598382496147444e-11,4,10,1,0,9,2,0,10,1,0
12,13,0.012747226846176327,3.3598382496147444e-11,4,11,1,0,10,2,0,11,1,0
13,14,0.012747234984104518,3.134651229358118e-11,5,11,2,0,11,2,0,12,1,0
14,15,0.012747234984104518,3.134651229358118e-11,5,12,2,0,12,2,0,13,1,0
15,16,0.012747234984104518,3.134651229358118e-11,5,13,2,0,13,2,0,14,1,0
16,17,0.012747234984104518,3.134651229358118e-11,5,14,2,0,14,2,0,15,1,0
17,18,0.012747234984104518,3.134651229358118e-11,5,15,2,0,15,2,0,16,1,0
18,19,0.012747240326926517,1.9578850533322616e-11,6,15,3,0,16,2,0,17,1,0
19,20,0.012747242778816958,1.6542223874844994e-11,7,16,3,0,17,2,0,17,2,0
20,21,0.012747242778816958,1.6542223874844994e-11,7,17,3,0,18,2,0,18,2,0
21,22,0.012747242778816958,1.6542223874844994e-11,7,18,3,0,19,2,0,19,2,0
22,23,0.012747242778816958,1.6542223874844994e-11,7,19,3,0,20,2,0,20,2,0
23,24,0.012747242778816958,1.6542223874844994e-11,7,20,3,0,21,2,0,21,2,0
24,25,0.012747242778816958,1.6542223874844994e-11,7,21,3,0,22,2,0,22,2,0
25,26,0.012747242778816958,1.6542223874844994e-11,7,22,3,0,23,2,0,23,2,0
26,27,0.012747242778816958,1.6542223874844994e-11,7,23,3,0,24,2,0,24,2,0
27,28,0.012747242778816958,1.6542223874844994e-11,7,24,3,0,25,2,0,25,2,0
28,29,0.012747242778816958,1.6542223874844994e-11,7,25,3,0,26,2,0,26,2,0
29,30,0.012747242778816958,1.6542223874844994e-11,7,26,3,0,27,2,0,27,2,0
30,31,0.012747248184730995,1.2672577107328503e-11,9,27,3,0,27,3,0,27,3,0
31,32,0.012747248184730995,1.2672577107328503e-11,9,28,3,0,28,3,0,28,3,0
32,33,0.012747250110362192,1.2634831057970379e-11,10,28,4,0,29,3,0,29,3,0
33,34,0.012747250110362192,1.2634831057970379e-11,10,29,4,0,30,3,0,30,3,0
34,35,0.012747250110362192,1.2634831057970379e-11,10,30,4,0,31,3,0,31,3,0
35,36,0.012747250110362192,1.2634831057970379e-11,10,31,4,0,32,3,0,32,3,0
36,37,0.012747250110362192,1.2634831057970379e-11,10,32,4,0,33,3,0,33,3,0
37,38,0.012747250110362192,1.2634831057970379e-11,10,33,4,0,34,3,0,34,3,0
38,39,0.012706634158025483,3.601178726495723e-06,11,34,4,0,35,3,0,34,4,0
39,40,0.012709490536704808,3.0154848603038886e-06,12,35,4,0,36,3,0,34,5,0
40,41,0.012709490536704808,3.0154848603038886e-06,12,36,4,0,37,3,0,35,5,0
41,42,0.012709490536704808,3.0154848603038886e-06,12,37,4,0,38,3,0,36,5,0
42,43,0.01270923657003654,2.5700327054145154e-06,13,38,4,0,38,4,0,37,5,0
43,44,0.01270923657003654,2.5700327054145154e-06,13,39,4,0,39,4,0,38,5,0
44,45,0.01270923657003654,2.5700327054145154e-06,13,40,4,0,40,4,0,39,5,0
45,46,0.01270923657003654,2.5700327054145154e-06,13,41,4,0,41,4,0,40,5,0
46,47,0.012704371820460048,1.532413301487393e-06,14,42,4,0,42,4,0,40,6,0
47,48,0.012704371820460048,1.532413301487393e-06,14,43,4,0,43,4,0,41,6,0
48,49,0.012704724043702698,1.2944607360333377e-06,15,44,4,0,43,5,0,42,6,0
49,50,0.012690776200592472,1.3192208051377864e-06,16,44,5,0,44,5,0,43,6,0
50,51,0.012690776200592472,1.3192208051377864e-06,16,45,5,0,45,5,0,44,6,0
51,52,0.012690776200592472,1.3192208051377864e-06,16,46,5,0,46,5,0,45,6,0
52,53,0.012690776200592472,1.3192208051377864e-06,16,47,5,0,47,5,0,46,6,0
53,54,0.012690776200592472,1.3192208051377864e-06,16,48,5,0,48,5,0,47,6,0
54,55,0.012690776200592472,1.3192208051377864e-06,16,49,5,0,49,5,0,48,6,0
55,56,0.012694436898567897,1.0597319692404123e-06,17,50,5,0,50,5,0,48,7,0
56,57,0.012694436898567897,1.0597319692404123e-06,17,51,5,0,51,5,0,49,7,0
57,58,0.012694436898567897,1.0597319692404123e-06,17,52,5,0,52,5,0,50,7,0
58,59,0.012694436898567897,1.0597319692404123e-06,17,53,5,0,53,5,0,51,7,0
59,60,0.012694436898567897,1.0597319692404123e-06,17,54,5,0,54,5,0,52,7,0
60,61,0.012694436898567897,1.0597319692404123e-06,17,55,5,0,55,5,0,53,7,0
61,62,0.012694436898567897,1.0597319692404123e-06,17,56,5,0,56,5,0,54,7,0
62,63,0.012694436898567897,1.0597319692404123e-06,17,57,5,0,57,5,0,55,7,0
63,64,0.012694436898567897,1.0597319692404123e-06,17,58,5,0,58,5,0,56,7,0
64,65,0.012694436898567897,1.0597319692404123e-06,17,59,5,0,59,5,0,57,7,0
65,66,0.012694436898567897,1.0597319692404123e-06,17,60,5,0,60,5,0,58,7,0
66,67,0.012694436898567897,1.0597319692404123e-06,17,61,5,0,61,5,0,59,7,0
67,68,0.012694436898567897,1.0597319692404123e-06,17,62,5,0,62,5,0,60,7,0
68,69,0.01269506168186812,9.101287177267243e-07,18,62,6,0,63,5,0,61,7,0
69,70,0.012694164506299545,6.885471643411361e-07,20,63,6,0,63,6,0,61,8,0
70,71,0.012694164506299545,6.885471643411361e-07,20,64,6,0,64,6,0,62,8,0
71,72,0.012694164506299545,6.885471643411361e-07,20,65,6,0,65,6,0,63,8,0
72,73,0.012694164506299545,6.885471643411361e-07,20,66,6,0,66,6,0,64,8,0
73,74,0.012694164506299545,6.885471643411361e-07,20,67,6,0,67,6,0,65,8,0
74,75,0.012694164506299545,6.885471643411361e-07,20,68,6,0,68,6,0,66,8,0
75,76,0.012694164506299545,6.885471643411361e-07,20,69,6,0,69,6,0,67,8,0
76,77,0.012694164506299545,6.885471643411361e-07,20,70,6,0,70,6,0,68,8,0
77,78,0.012694164506299545,6.885471643411361e-07,20,71,6,0,71,6,0,69,8,0
78,79,0.012694164506299545,6.885471643411361e-07,20,72,6,0,72,6,0,70,8,0
79,80,0.012694164506299545,6.885471643411361e-07,20,73,6,0,73,6,0,71,8,0
80,81,0.012694164506299545,6.885471643411361e-07,20,74,6,0,74,6,0,72,8,0
81,82,0.012258163105619784,9.034181340191148e-06,22,75,6,0,74,7,0,72,9,0
82,83,0.012258163105619784,9.034181340191148e-06,22,76,6,0,75,7,0,73,9,0
83,84,0.012258163105619784,9.034181340191148e-06,22,77,6,0,76,7,0,74,9,0
84,85,0.012258163105619784,9.034181340191148e-06,22,78,6,0,77,7,0,75,9,0
85,86,0.012258163105619784,9.034181340191148e-06,22,79,6,0,78,7,0,76,9,0
86,87,0.012258163105619784,9.034181340191148e-06,22,80,6,0,79,7,0,77,9,0
87,88,0.012258163105619784,9.034181340191148e-06,22,81,6,0,80,7,0,78,9,0
88,89,0.012258070410212103,8.006219111004076e-06,23,81,7,0,81,7,0,79,9,0
89,90,0.012258070410212103,8.006219111004076e-06,23,82,7,0,82,7,0,80,9,0
90,91,0.012258070410212103,8.006219111004076e-06,23,83,7,0,83,7,0,81,9,0
91,92,0.012258070410212103,8.006219111004076e-06,23,84,7,0,84,7,0,82,9,0
