,Time step,RMSE,Average variance,Number of cells sampled,"Robot (17, 8) distance travelled","Robot (17, 8) idle time","Robot (17, 8) waiting time","Robot (10, 10) distance travelled","Robot (10, 10) idle time","Robot (10, 10) waiting time","Robot (12, 12) distance travelled","Robot (12, 12) idle time","Robot (12, 12) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.12358233284627879,0.41101187661410377,3,0,1,0,0,1,0,0,1,0
2,3,0.12358233284627879,0.41101187661410377,3,1,1,0,1,1,0,1,1,0
3,4,0.12358233284627879,0.41101187661410377,3,2,1,0,2,1,0,2,1,0
4,5,0.12358233284627879,0.41101187661410377,3,2,1,0,3,1,0,3,1,0
5,6,0.07071689102636881,0.2262616053905409,4,2,2,0,4,1,0,4,1,0
6,7,0.07071689102636881,0.2262616053905409,4,3,2,0,5,1,0,5,1,0
7,8,0.07071689102636881,0.2262616053905409,4,4,2,0,6,1,0,6,1,0
8,9,0.07071689102636881,0.2262616053905409,4,5,2,0,6,1,0,7,1,0
9,10,0.04684689536317189,0.18962066913720654,5,6,2,0,6,2,0,8,1,0
10,11,0.04684689536317189,0.18962066913720654,5,7,2,0,7,2,0,9,1,0
11,12,0.04684689536317189,0.18962066913720654,5,8,2,0,8,2,0,10,1,0
12,13,0.04684689536317189,0.18962066913720654,5,9,2,0,9,2,0,11,1,0
13,14,0.04684689536317189,0.18962066913720654,5,10,2,0,10,2,0,12,1,0
14,15,0.04684689536317189,0.18962066913720654,5,11,2,0,11,2,0,13,1,0
15,16,0.04684689536317189,0.18962066913720654,5,12,2,0,12,2,0,14,1,0
16,17,0.04684689536317189,0.18962066913720654,5,13,2,0,13,2,0,14,1,0
17,18,0.03430345928013815,0.21952926296580091,6,14,2,0,14,2,0,14,2,0
18,19,0.03430345928013815,0.21952926296580091,6,14,2,0,15,2,0,15,2,0
19,20,0.02608859114671528,0.1391533968167138,7,14,3,0,15,2,0,16,2,0
20,21,0.02349856923002098,0.11385314195994663,8,15,3,0,15,3,0,17,2,0
21,22,0.02349856923002098,0.11385314195994663,8,16,3,0,16,3,0,18,2,0
22,23,0.02349856923002098,0.11385314195994663,8,17,3,0,17,3,0,19,2,0
23,24,0.02349856923002098,0.11385314195994663,8,18,3,0,18,3,0,20,2,0
24,25,0.02349856923002098,0.11385314195994663,8,19,3,0,19,3,0,20,2,0
25,26,0.0201323392136106,0.1057429860323593,9,20,3,0,20,3,0,20,3,0
26,27,0.0201323392136106,0.1057429860323593,9,21,3,0,21,3,0,21,3,0
27,28,0.0201323392136106,0.1057429860323593,9,21,3,0,22,3,0,22,3,0
28,29,0.017866382978094703,0.08617668174502487,10,21,4,0,23,3,0,22,3,0
29,30,0.01511729319890732,0.07748905569466494,11,22,4,0,24,3,0,22,4,0
30,31,0.01511729319890732,0.07748905569466494,11,23,4,0,24,3,0,23,4,0
31,32,0.014762703097017788,0.0836190645308267,12,23,4,0,24,4,0,24,4,0
32,33,0.013763995361844169,0.07302172951848719,13,23,5,0,25,4,0,25,4,0
33,34,0.013763995361844169,0.07302172951848719,13,24,5,0,26,4,0,26,4,0
34,35,0.013763995361844169,0.07302172951848719,13,25,5,0,27,4,0,27,4,0
35,36,0.013763995361844169,0.07302172951848719,13,26,5,0,28,4,0,28,4,0
36,37,0.013763995361844169,0.07302172951848719,13,27,5,0,29,4,0,29,4,0
37,38,0.013763995361844169,0.07302172951848719,13,28,5,0,30,4,0,30,4,0
38,39,0.013763995361844169,0.07302172951848719,13,29,5,0,31,4,0,31,4,0
39,40,0.013763995361844169,0.07302172951848719,13,30,5,0,32,4,0,32,4,0
40,41,0.013763995361844169,0.07302172951848719,13,31,5,0,33,4,0,32,4,0
41,42,0.012993972125459517,0.06385614391075997,14,32,5,0,34,4,0,32,5,0
42,43,0.012993972125459517,0.06385614391075997,14,33,5,0,35,4,0,33,5,0
43,44,0.012993972125459517,0.06385614391075997,14,34,5,0,36,4,0,34,5,0
