,Time step,RMSE,Average variance,Number of cells sampled,"Robot (13, 2) distance travelled","Robot (13, 2) idle time","Robot (13, 2) waiting time","Robot (5, 5) distance travelled","Robot (5, 5) idle time","Robot (5, 5) waiting time","Robot (13, 4) distance travelled","Robot (13, 4) idle time","Robot (13, 4) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012747249005467648,3.2876566297438754e-12,3,0,1,0,0,1,0,0,1,0
2,3,0.012747249005467648,3.2876566297438754e-12,3,1,1,0,1,1,0,1,1,0
3,4,0.012747249005467648,3.2876566297438754e-12,3,2,1,0,2,1,0,2,1,0
4,5,0.012747249005467648,3.2876566297438754e-12,3,3,1,0,3,1,0,3,1,0
5,6,0.012747249005467648,3.2876566297438754e-12,3,4,1,0,4,1,0,4,1,0
6,7,0.012747249005467648,3.2876566297438754e-12,3,5,1,0,5,1,0,5,1,0
7,8,0.012747249005467648,3.2876566297438754e-12,3,6,1,0,6,1,0,6,1,0
8,9,0.012747249005467648,3.2876566297438754e-12,3,7,1,0,7,1,0,7,1,0
9,10,0.012747249005467648,3.2876566297438754e-12,3,8,1,0,8,1,0,8,1,0
10,11,0.012747249005467648,3.2876566297438754e-12,3,9,1,0,9,1,0,9,1,0
11,12,0.012747255271279819,2.9478554523111436e-12,4,10,1,0,9,2,0,10,1,0
12,13,0.012642522403373064,2.8264630070402335e-05,5,11,1,0,10,2,0,10,2,0
13,14,0.012642522403373064,2.8264630070402335e-05,5,12,1,0,11,2,0,11,2,0
14,15,0.012642522403373064,2.8264630070402335e-05,5,13,1,0,12,2,0,12,2,0
15,16,0.012642522403373064,2.8264630070402335e-05,5,14,1,0,13,2,0,13,2,0
16,17,0.012642522403373064,2.8264630070402335e-05,5,15,1,0,14,2,0,14,2,0
17,18,0.012642522403373064,2.8264630070402335e-05,5,16,1,0,15,2,0,15,2,0
18,19,0.012642522403373064,2.8264630070402335e-05,5,17,1,0,16,2,0,16,2,0
19,20,0.012642522403373064,2.8264630070402335e-05,5,18,1,0,17,2,0,17,2,0
20,21,0.012638526009959138,2.5701584516544138e-05,6,18,2,0,18,2,0,18,2,0
21,22,0.012638526009959138,2.5701584516544138e-05,6,19,2,0,19,2,0,19,2,0
22,23,0.01264306606859749,2.5309122253066463e-05,7,20,2,0,20,2,0,19,3,0
23,24,0.01264306606859749,2.5309122253066463e-05,7,21,2,0,21,2,0,20,3,0
24,25,0.01264306606859749,2.5309122253066463e-05,7,22,2,0,22,2,0,21,3,0
25,26,0.01264306606859749,2.5309122253066463e-05,7,23,2,0,23,2,0,22,3,0
26,27,0.01264306606859749,2.5309122253066463e-05,7,24,2,0,24,2,0,23,3,0
27,28,0.01264306606859749,2.5309122253066463e-05,7,25,2,0,25,2,0,24,3,0
28,29,0.01264306606859749,2.5309122253066463e-05,7,26,2,0,26,2,0,25,3,0
29,30,0.012646592671928443,2.513009044923038e-05,8,27,2,0,26,3,0,26,3,0
30,31,0.012646592671928443,2.513009044923038e-05,8,28,2,0,27,3,0,27,3,0
31,32,0.012646592671928443,2.513009044923038e-05,8,29,2,0,28,3,0,28,3,0
32,33,0.012646592671928443,2.513009044923038e-05,8,30,2,0,29,3,0,29,3,0
33,34,0.012646592671928443,2.513009044923038e-05,8,31,2,0,30,3,0,30,3,0
34,35,0.012654338463419536,2.4118406902689896e-05,9,32,2,0,31,3,0,30,4,0
35,36,0.012654338463419536,2.4118406902689896e-05,9,33,2,0,32,3,0,31,4,0
36,37,0.01265520485139891,2.387162855599328e-05,10,33,3,0,33,3,0,32,4,0
37,38,0.01265520485139891,2.387162855599328e-05,10,34,3,0,34,3,0,33,4,0
38,39,0.01265520485139891,2.387162855599328e-05,10,35,3,0,35,3,0,34,4,0
39,40,0.01265520485139891,2.387162855599328e-05,10,36,3,0,36,3,0,35,4,0
40,41,0.012658124811567712,1.759556151071075e-05,11,37,3,0,36,4,0,36,4,0
41,42,0.012658124811567712,1.759556151071075e-05,11,38,3,0,37,4,0,37,4,0
42,43,0.012658124811567712,1.759556151071075e-05,11,39,3,0,38,4,0,38,4,0
43,44,0.012658124811567712,1.759556151071075e-05,11,40,3,0,39,4,0,39,4,0
44,45,0.012658124811567712,1.759556151071075e-05,11,41,3,0,40,4,0,40,4,0
45,46,0.012658124811567712,1.759556151071075e-05,11,42,3,0,41,4,0,41,4,0
46,47,0.012658124811567712,1.759556151071075e-05,11,43,3,0,42,4,0,42,4,0
47,48,0.012649282240686052,7.525772238339268e-06,12,43,4,0,43,4,0,43,4,0
48,49,0.012649282240686052,7.525772238339268e-06,12,44,4,0,44,4,0,44,4,0
49,50,0.012649282240686052,7.525772238339268e-06,12,45,4,0,45,4,0,45,4,0
50,51,0.012649282240686052,7.525772238339268e-06,12,46,4,0,46,4,0,46,4,0
51,52,0.012649282240686052,7.525772238339268e-06,12,47,4,0,47,4,0,47,4,0
52,53,0.012649282240686052,7.525772238339268e-06,12,48,4,0,48,4,0,48,4,0
53,54,0.012649282240686052,7.525772238339268e-06,12,49,4,0,49,4,0,49,4,0
54,55,0.012608056788996552,8.968358816516365e-06,13,50,4,0,50,4,0,49,5,0
55,56,0.012608056788996552,8.968358816516365e-06,13,51,4,0,51,4,0,50,5,0
56,57,0.012608056788996552,8.968358816516365e-06,13,52,4,0,52,4,0,51,5,0
57,58,0.012608056788996552,8.968358816516365e-06,13,53,4,0,53,4,0,52,5,0
58,59,0.012608056788996552,8.968358816516365e-06,13,54,4,0,54,4,0,53,5,0
59,60,0.012608056788996552,8.968358816516365e-06,13,55,4,0,55,4,0,54,5,0
60,61,0.012610419726166102,7.446332818933663e-06,14,56,4,0,55,5,0,55,5,0
61,62,0.012610419726166102,7.446332818933663e-06,14,57,4,0,56,5,0,56,5,0
62,63,0.012610419726166102,7.446332818933663e-06,14,58,4,0,57,5,0,57,5,0
63,64,0.012610419726166102,7.446332818933663e-06,14,59,4,0,58,5,0,58,5,0
64,65,0.012610419726166102,7.446332818933663e-06,14,60,4,0,59,5,0,59,5,0
