,Time step,RMSE,Average variance,Number of cells sampled,"Robot (17, 3) distance travelled","Robot (17, 3) idle time","Robot (17, 3) waiting time","Robot (15, 8) distance travelled","Robot (15, 8) idle time","Robot (15, 8) waiting time","Robot (17, 11) distance travelled","Robot (17, 11) idle time","Robot (17, 11) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012745024071628143,1.1453569228771995e-08,3,0,1,0,0,1,0,0,1,0
2,3,0.012745024071628143,1.1453569228771995e-08,3,1,1,0,1,1,0,1,1,0
3,4,0.012745024071628143,1.1453569228771995e-08,3,2,1,0,2,1,0,2,1,0
4,5,0.012745024071628143,1.1453569228771995e-08,3,3,1,0,3,1,0,3,1,0
5,6,0.012745024071628143,1.1453569228771995e-08,3,4,1,0,4,1,0,4,1,0
6,7,0.012745024071628143,1.1453569228771995e-08,3,5,1,0,5,1,0,5,1,0
7,8,0.012745024071628143,1.1453569228771995e-08,3,6,1,0,6,1,0,6,1,0
8,9,0.012745024071628143,1.1453569228771995e-08,3,7,1,0,7,1,0,7,1,0
9,10,0.012745024071628143,1.1453569228771995e-08,3,8,1,0,8,1,0,8,1,0
10,11,0.012745024071628143,1.1453569228771995e-08,3,9,1,0,9,1,0,9,1,0
11,12,0.012745024071628143,1.1453569228771995e-08,3,10,1,0,10,1,0,10,1,0
12,13,0.012745024071628143,1.1453569228771995e-08,3,11,1,0,11,1,0,11,1,0
13,14,0.012745024071628143,1.1453569228771995e-08,3,12,1,0,12,1,0,12,1,0
14,15,0.012745024071628143,1.1453569228771995e-08,3,13,1,0,13,1,0,13,1,0
15,16,0.012745024071628143,1.1453569228771995e-08,3,14,1,0,14,1,0,14,1,0
16,17,0.012745024071628143,1.1453569228771995e-08,3,15,1,0,15,1,0,15,1,0
17,18,0.012745024071628143,1.1453569228771995e-08,3,16,1,0,16,1,0,16,1,0
18,19,0.012745024071628143,1.1453569228771995e-08,3,17,1,0,17,1,0,17,1,0
19,20,0.012745024071628143,1.1453569228771995e-08,3,18,1,0,18,1,0,18,1,0
20,21,0.012745024071628143,1.1453569228771995e-08,3,19,1,0,19,1,0,19,1,0
21,22,0.012745024071628143,1.1453569228771995e-08,3,20,1,0,20,1,0,20,1,0
22,23,0.012745024071628143,1.1453569228771995e-08,3,21,1,0,21,1,0,21,1,0
23,24,0.012745024071628143,1.1453569228771995e-08,3,22,1,0,22,1,0,22,1,0
24,25,0.012745024071628143,1.1453569228771995e-08,3,23,1,0,23,1,0,23,1,0
25,26,0.012745024071628143,1.1453569228771995e-08,3,24,1,0,24,1,0,24,1,0
26,27,0.01226573749383724,8.076638518260928e-05,4,25,1,0,25,1,0,24,2,0
27,28,0.01226573749383724,8.076638518260928e-05,4,26,1,0,26,1,0,25,2,0
28,29,0.01226573749383724,8.076638518260928e-05,4,27,1,0,27,1,0,26,2,0
29,30,0.01226573749383724,8.076638518260928e-05,4,28,1,0,28,1,0,27,2,0
30,31,0.01226573749383724,8.076638518260928e-05,4,29,1,0,29,1,0,28,2,0
31,32,0.01228097746179036,4.899730110629806e-05,5,29,2,0,30,1,0,29,2,0
32,33,0.01228097746179036,4.899730110629806e-05,5,30,2,0,31,1,0,30,2,0
33,34,0.01228097746179036,4.899730110629806e-05,5,31,2,0,32,1,0,31,2,0
