,Time step,RMSE,Average variance,Number of cells sampled,"Robot (7, 1) distance travelled","Robot (7, 1) idle time","Robot (7, 1) waiting time","Robot (1, 1) distance travelled","Robot (1, 1) idle time","Robot (1, 1) waiting time","Robot (4, 6) distance travelled","Robot (4, 6) idle time","Robot (4, 6) waiting time"
0,1,-1,-1,0,0,0,0,0,0,0,0,0,0
1,2,20.39388896235462,93.96637142204592,3,0,1,0,0,1,0,0,1,0
2,3,20.39388896235462,93.96637142204592,3,1,1,0,1,1,0,1,1,0
3,4,21.359102780165326,49.851100803296276,4,1,2,0,2,1,0,2,1,0
4,5,21.359102780165326,49.851100803296276,4,2,2,0,3,1,0,3,1,0
5,6,21.18681510594123,60.1773948771339,5,2,3,0,4,1,0,4,1,0
6,7,21.205408029918722,63.438710423352056,6,3,3,0,5,1,0,4,2,0
7,8,21.205408029918722,63.438710423352056,6,4,3,0,6,1,0,5,2,0
8,9,21.205408029918722,63.438710423352056,6,5,3,0,7,1,0,6,2,0
9,10,21.205408029918722,63.438710423352056,6,6,3,0,8,1,0,7,2,0
10,11,20.280820594019318,41.668405790998676,7,6,4,0,9,1,0,8,2,0
11,12,20.280820594019318,41.668405790998676,7,7,4,0,10,1,0,9,2,0
12,13,20.280820594019318,41.668405790998676,7,8,4,0,11,1,0,10,2,0
13,14,20.280820594019318,41.668405790998676,7,9,4,0,12,1,0,11,2,0
14,15,20.280820594019318,41.668405790998676,7,10,4,0,13,1,0,12,2,0
15,16,20.280820594019318,41.668405790998676,7,11,4,0,14,1,0,13,2,0
16,17,20.19191863328808,44.21991851728173,8,11,5,0,15,1,0,14,2,0
17,18,19.57012616596193,39.75406208923644,9,12,5,0,15,2,0,15,2,0
18,19,19.57012616596193,39.75406208923644,9,13,5,0,16,2,0,16,2,0
19,20,19.57012616596193,39.75406208923644,9,14,5,0,17,2,0,17,2,0
20,21,18.451469961473027,34.22985811378693,10,15,5,0,17,3,0,18,2,0
21,22,18.451469961473027,34.22985811378693,10,16,5,0,18,3,0,19,2,0
22,23,18.451469961473027,34.22985811378693,10,17,5,0,19,3,0,19,3,0
23,24,18.451469961473027,34.22985811378693,10,18,5,0,20,3,0,20,3,0
24,25,18.451469961473027,34.22985811378693,10,19,5,0,21,3,0,21,3,0
25,26,18.102223330774812,33.00110140075126,11,20,5,0,22,3,0,21,4,0
26,27,18.102223330774812,33.00110140075126,11,21,5,0,23,3,0,22,4,0
27,28,17.963261120337783,85.78503263889984,13,21,6,0,23,4,0,23,4,0
28,29,17.963261120337783,85.78503263889984,13,22,6,0,24,4,0,24,4,0
29,30,17.963261120337783,85.78503263889984,13,23,6,0,25,4,0,25,4,0
30,31,18.01437409578953,90.29291334328545,14,24,6,0,26,4,0,25,5,0
31,32,18.01437409578953,90.29291334328545,14,25,6,0,27,4,0,26,5,0
32,33,18.21410553679228,102.62257816758779,15,26,6,0,27,5,0,27,5,0
33,34,18.21410553679228,102.62257816758779,15,27,6,0,28,5,0,28,5,0
34,35,18.21410553679228,102.62257816758779,15,28,6,0,29,5,0,29,5,0
35,36,18.061270076803563,100.61727592186053,16,29,6,0,29,6,0,30,5,0
36,37,18.061270076803563,100.61727592186053,16,30,6,0,30,6,0,31,5,0
37,38,17.947027569490132,130.37728957210533,17,31,6,0,31,6,0,31,6,0
38,39,17.947027569490132,130.37728957210533,17,32,6,0,32,6,0,32,6,0
39,40,17.945903718176016,129.16308409216865,18,33,6,0,32,7,0,33,6,0
40,41,17.945903718176016,129.16308409216865,18,34,6,0,33,7,0,34,6,0
41,42,17.945903718176016,129.16308409216865,18,35,6,0,34,7,0,35,6,0
42,43,17.63353102274219,140.14368400895611,19,36,6,0,35,7,0,35,7,0
43,44,17.63353102274219,140.14368400895611,19,37,6,0,36,7,0,36,7,0
44,45,17.362885496769657,140.2050002587952,20,37,7,0,37,7,0,37,7,0
45,46,17.362885496769657,140.2050002587952,20,38,7,0,38,7,0,38,7,0
46,47,17.35415823793138,133.61168684033981,21,38,8,0,39,7,0,39,7,0
47,48,17.34111174245822,132.10203457506725,22,39,8,0,40,7,0,39,8,0
48,49,17.34111174245822,132.10203457506725,22,40,8,0,41,7,0,40,8,0
49,50,17.33148032909818,114.84363129632622,24,40,9,0,42,7,0,40,9,0
50,51,17.729905279749538,114.94925357936188,25,41,9,0,42,8,0,41,9,0
51,52,17.729905279749538,114.94925357936188,25,42,9,0,43,8,0,42,9,0
52,53,17.75963914123683,106.83632451303357,27,42,10,0,44,8,0,42,10,0
53,54,17.75963914123683,106.83632451303357,27,43,10,0,45,8,0,43,10,0
54,55,17.75963914123683,106.83632451303357,27,44,10,0,46,8,0,44,10,0
55,56,17.78750153644479,105.58177922603215,28,45,10,0,47,8,0,44,11,0
56,57,17.78750153644479,105.58177922603215,28,46,10,0,48,8,0,45,11,0
57,58,17.61621145377772,99.68705904890615,30,46,11,0,49,8,0,45,12,0
58,59,17.61621145377772,99.68705904890615,30,47,11,0,50,8,0,46,12,0
59,60,17.61621145377772,99.68705904890615,30,48,11,0,51,8,0,47,12,0
60,61,18.634676485727038,114.36603553441925,31,48,12,0,52,8,0,48,12,0
61,62,20.46828879767608,106.74136426319086,32,49,12,0,53,8,0,48,13,0
62,63,20.46828879767608,106.74136426319086,32,50,12,0,54,8,0,49,13,0
63,64,20.46828879767608,106.74136426319086,32,51,12,0,55,8,0,50,13,0
64,65,20.28023168270795,108.7083237646271,33,52,12,0,55,9,0,51,13,0
