,Time step,RMSE,Average variance,Number of cells sampled,"Robot (13, 12) distance travelled","Robot (13, 12) idle time","Robot (13, 12) waiting time","Robot (11, 9) distance travelled","Robot (11, 9) idle time","Robot (11, 9) waiting time","Robot (16, 7) distance travelled","Robot (16, 7) idle time","Robot (16, 7) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.037415976513107276,0.12458138296825905,3,0,1,0,0,1,0,0,1,0
2,3,0.037415976513107276,0.12458138296825905,3,1,1,0,1,1,0,1,1,0
3,4,0.037415976513107276,0.12458138296825905,3,2,1,0,2,1,0,2,1,0
4,5,0.037415976513107276,0.12458138296825905,3,3,1,0,3,1,0,3,1,0
5,6,0.024878139906796607,0.0883488355362171,4,4,1,0,3,2,0,4,1,0
6,7,0.024878139906796607,0.0883488355362171,4,5,1,0,4,2,0,5,1,0
7,8,0.024878139906796607,0.0883488355362171,4,6,1,0,5,2,0,6,1,0
8,9,0.024878139906796607,0.0883488355362171,4,7,1,0,6,2,0,7,1,0
9,10,0.016232145535203774,0.042992196055199515,6,7,2,0,6,3,0,8,1,0
10,11,0.016232145535203774,0.042992196055199515,6,8,2,0,7,3,0,9,1,0
11,12,0.016232145535203774,0.042992196055199515,6,9,2,0,8,3,0,10,1,0
12,13,0.016232145535203774,0.042992196055199515,6,10,2,0,9,3,0,11,1,0
13,14,0.016232145535203774,0.042992196055199515,6,11,2,0,10,3,0,12,1,0
14,15,0.016232145535203774,0.042992196055199515,6,12,2,0,11,3,0,13,1,0
15,16,0.016232145535203774,0.042992196055199515,6,13,2,0,12,3,0,14,1,0
16,17,0.014379424008592774,0.0404277626790979,7,14,2,0,12,4,0,15,1,0
17,18,0.014379424008592774,0.0404277626790979,7,15,2,0,13,4,0,16,1,0
18,19,0.012675549952448843,0.029835545027418888,8,16,2,0,14,4,0,16,2,0
19,20,0.012675549952448843,0.029835545027418888,8,17,2,0,15,4,0,17,2,0
20,21,0.012844370849531222,0.02555386680505542,9,17,3,0,16,4,0,18,2,0
21,22,0.012844370849531222,0.02555386680505542,9,18,3,0,17,4,0,19,2,0
22,23,0.012844370849531222,0.02555386680505542,9,19,3,0,18,4,0,20,2,0
23,24,0.012844370849531222,0.02555386680505542,9,20,3,0,19,4,0,21,2,0
24,25,0.012844370849531222,0.02555386680505542,9,21,3,0,20,4,0,22,2,0
25,26,0.012844370849531222,0.02555386680505542,9,22,3,0,21,4,0,23,2,0
26,27,0.012844370849531222,0.02555386680505542,9,23,3,0,22,4,0,24,2,0
27,28,0.012405835409508063,0.02547831644170329,10,24,3,0,23,4,0,24,3,0
28,29,0.012405835409508063,0.02547831644170329,10,25,3,0,24,4,0,25,3,0
29,30,0.012405835409508063,0.02547831644170329,10,26,3,0,25,4,0,26,3,0
30,31,0.012405835409508063,0.02547831644170329,10,27,3,0,26,4,0,27,3,0
31,32,0.012405835409508063,0.02547831644170329,10,28,3,0,27,4,0,28,3,0
32,33,0.012405835409508063,0.02547831644170329,10,29,3,0,28,4,0,29,3,0
33,34,0.012405835409508063,0.02547831644170329,10,30,3,0,29,4,0,30,3,0
