,Time step,RMSE,Average variance,Number of cells sampled,"Robot (11, 18) distance travelled","Robot (11, 18) idle time","Robot (11, 18) waiting time","Robot (5, 1) distance travelled","Robot (5, 1) idle time","Robot (5, 1) waiting time","Robot (12, 6) distance travelled","Robot (12, 6) idle time","Robot (12, 6) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012705680876966267,2.6594769281408322e-06,3,0,1,0,0,1,0,0,1,0
2,3,0.012705680876966267,2.6594769281408322e-06,3,1,1,0,1,1,0,1,1,0
3,4,0.012705680876966267,2.6594769281408322e-06,3,2,1,0,2,1,0,2,1,0
4,5,0.012705680876966267,2.6594769281408322e-06,3,3,1,0,3,1,0,3,1,0
5,6,0.012705680876966267,2.6594769281408322e-06,3,4,1,0,4,1,0,4,1,0
6,7,0.012705680876966267,2.6594769281408322e-06,3,5,1,0,5,1,0,5,1,0
7,8,0.012705680876966267,2.6594769281408322e-06,3,6,1,0,6,1,0,6,1,0
8,9,0.012705680876966267,2.6594769281408322e-06,3,7,1,0,7,1,0,7,1,0
9,10,0.012705680876966267,2.6594769281408322e-06,3,8,1,0,8,1,0,8,1,0
10,11,0.012705680876966267,2.6594769281408322e-06,3,9,1,0,9,1,0,9,1,0
11,12,0.012705680876966267,2.6594769281408322e-06,3,10,1,0,10,1,0,10,1,0
12,13,0.012705680876966267,2.6594769281408322e-06,3,11,1,0,11,1,0,11,1,0
13,14,0.012714078564112436,2.416619188355089e-06,5,11,2,0,11,2,0,12,1,0
14,15,0.012714078564112436,2.416619188355089e-06,5,12,2,0,12,2,0,13,1,0
15,16,0.012714078564112436,2.416619188355089e-06,5,13,2,0,13,2,0,14,1,0
16,17,0.012714078564112436,2.416619188355089e-06,5,14,2,0,14,2,0,15,1,0
17,18,0.012714078564112436,2.416619188355089e-06,5,15,2,0,15,2,0,16,1,0
18,19,0.012714078564112436,2.416619188355089e-06,5,16,2,0,16,2,0,17,1,0
19,20,0.012716662571193891,2.3449886217869695e-06,6,17,2,0,17,2,0,17,2,0
20,21,0.012716662571193891,2.3449886217869695e-06,6,18,2,0,18,2,0,18,2,0
21,22,0.012716662571193891,2.3449886217869695e-06,6,19,2,0,19,2,0,19,2,0
22,23,0.012716662571193891,2.3449886217869695e-06,6,20,2,0,20,2,0,20,2,0
23,24,0.012716662571193891,2.3449886217869695e-06,6,21,2,0,21,2,0,21,2,0
24,25,0.012716662571193891,2.3449886217869695e-06,6,22,2,0,22,2,0,22,2,0
25,26,0.012716662571193891,2.3449886217869695e-06,6,23,2,0,23,2,0,23,2,0
26,27,0.012716662571193891,2.3449886217869695e-06,6,24,2,0,24,2,0,24,2,0
27,28,0.012716662571193891,2.3449886217869695e-06,6,25,2,0,25,2,0,25,2,0
28,29,0.012716662571193891,2.3449886217869695e-06,6,26,2,0,26,2,0,26,2,0
29,30,0.012716662571193891,2.3449886217869695e-06,6,27,2,0,27,2,0,27,2,0
30,31,0.012716662571193891,2.3449886217869695e-06,6,28,2,0,28,2,0,28,2,0
31,32,0.012716662571193891,2.3449886217869695e-06,6,29,2,0,29,2,0,29,2,0
32,33,0.012716662571193891,2.3449886217869695e-06,6,30,2,0,30,2,0,30,2,0
33,34,0.01271941312780429,1.6486136521612142e-06,7,30,3,0,31,2,0,31,2,0
34,35,0.012714372425628674,9.640946613289984e-07,8,31,3,0,31,3,0,32,2,0
35,36,0.012714372425628674,9.640946613289984e-07,8,32,3,0,32,3,0,33,2,0
36,37,0.012714372425628674,9.640946613289984e-07,8,33,3,0,33,3,0,34,2,0
37,38,0.012714372425628674,9.640946613289984e-07,8,34,3,0,34,3,0,35,2,0
38,39,0.012714372425628674,9.640946613289984e-07,8,35,3,0,35,3,0,36,2,0
39,40,0.012714372425628674,9.640946613289984e-07,8,36,3,0,36,3,0,37,2,0
40,41,0.012714372425628674,9.640946613289984e-07,8,37,3,0,37,3,0,38,2,0
41,42,0.012714469899740698,8.613117200665372e-07,9,38,3,0,38,3,0,38,3,0
42,43,0.012714469899740698,8.613117200665372e-07,9,39,3,0,39,3,0,39,3,0
43,44,0.012714469899740698,8.613117200665372e-07,9,40,3,0,40,3,0,40,3,0
44,45,0.012714469899740698,8.613117200665372e-07,9,41,3,0,41,3,0,41,3,0
45,46,0.012714469899740698,8.613117200665372e-07,9,42,3,0,42,3,0,42,3,0
46,47,0.012715080051808724,8.070058028970055e-07,10,42,4,0,43,3,0,43,3,0
47,48,0.012715080051808724,8.070058028970055e-07,10,43,4,0,44,3,0,44,3,0
48,49,0.012715080051808724,8.070058028970055e-07,10,44,4,0,45,3,0,45,3,0
49,50,0.012715080051808724,8.070058028970055e-07,10,45,4,0,46,3,0,46,3,0
50,51,0.012715080051808724,8.070058028970055e-07,10,46,4,0,47,3,0,47,3,0
51,52,0.01239633638361752,4.63786343898772e-05,11,47,4,0,47,4,0,48,3,0
52,53,0.01239633638361752,4.63786343898772e-05,11,48,4,0,48,4,0,49,3,0
53,54,0.01239633638361752,4.63786343898772e-05,11,49,4,0,49,4,0,50,3,0
54,55,0.012294532277309226,0.00020342512545422714,12,50,4,0,50,4,0,50,4,0
55,56,0.012294532277309226,0.00020342512545422714,12,51,4,0,51,4,0,51,4,0
56,57,0.012294532277309226,0.00020342512545422714,12,52,4,0,52,4,0,52,4,0
57,58,0.012294532277309226,0.00020342512545422714,12,53,4,0,53,4,0,53,4,0
58,59,0.012294532277309226,0.00020342512545422714,12,54,4,0,54,4,0,54,4,0
59,60,0.012294532277309226,0.00020342512545422714,12,55,4,0,55,4,0,55,4,0
60,61,0.012153079491628933,0.000623519433285057,13,55,5,0,56,4,0,56,4,0
61,62,0.012153079491628933,0.000623519433285057,13,56,5,0,57,4,0,57,4,0
62,63,0.012153079491628933,0.000623519433285057,13,57,5,0,58,4,0,58,4,0
63,64,0.01221637133931117,0.0005637218305164932,14,58,5,0,59,4,0,58,5,0
64,65,0.012240449543846805,0.0005575811404080769,15,59,5,0,59,5,0,59,5,0
65,66,0.012240449543846805,0.0005575811404080769,15,60,5,0,60,5,0,60,5,0
66,67,0.012240449543846805,0.0005575811404080769,15,61,5,0,61,5,0,61,5,0
67,68,0.012240449543846805,0.0005575811404080769,15,62,5,0,62,5,0,62,5,0
68,69,0.012300762172352568,0.00048551679978793105,16,62,6,0,63,5,0,63,5,0
69,70,0.012300762172352568,0.00048551679978793105,16,63,6,0,64,5,0,64,5,0
70,71,0.012300762172352568,0.00048551679978793105,16,64,6,0,65,5,0,65,5,0
71,72,0.012300762172352568,0.00048551679978793105,16,65,6,0,66,5,0,66,5,0
72,73,0.012300762172352568,0.00048551679978793105,16,66,6,0,67,5,0,67,5,0
73,74,0.012300762172352568,0.00048551679978793105,16,67,6,0,68,5,0,68,5,0
74,75,0.012300762172352568,0.00048551679978793105,16,68,6,0,69,5,0,69,5,0
75,76,0.012300762172352568,0.00048551679978793105,16,69,6,0,70,5,0,70,5,0
76,77,0.012300762172352568,0.00048551679978793105,16,70,6,0,71,5,0,71,5,0
77,78,0.012300762172352568,0.00048551679978793105,16,71,6,0,72,5,0,72,5,0
78,79,0.012300762172352568,0.00048551679978793105,16,72,6,0,73,5,0,73,5,0
79,80,0.012304607082783914,0.0004457662162010363,17,73,6,0,74,5,0,73,6,0
80,81,0.012304607082783914,0.0004457662162010363,17,74,6,0,75,5,0,74,6,0
81,82,0.012304607082783914,0.0004457662162010363,17,75,6,0,76,5,0,75,6,0
82,83,0.012304607082783914,0.0004457662162010363,17,76,6,0,77,5,0,76,6,0
83,84,0.012304607082783914,0.0004457662162010363,17,77,6,0,78,5,0,77,6,0
84,85,0.012304607082783914,0.0004457662162010363,17,78,6,0,79,5,0,78,6,0
85,86,0.012304607082783914,0.0004457662162010363,17,79,6,0,80,5,0,79,6,0
86,87,0.012330219201916945,0.00043255085198053866,18,80,6,0,80,6,0,80,6,0
87,88,0.012330219201916945,0.00043255085198053866,18,81,6,0,81,6,0,81,6,0
88,89,0.012045523814610598,0.0003854706717230818,20,81,7,0,82,6,0,81,7,0
89,90,0.012045523814610598,0.0003854706717230818,20,82,7,0,83,6,0,82,7,0
90,91,0.012045523814610598,0.0003854706717230818,20,82,7,0,84,6,0,83,7,0
91,92,0.012045523814610598,0.0003854706717230818,20,82,7,0,85,6,0,84,7,0
92,93,0.012045523814610598,0.0003854706717230818,20,82,7,0,86,6,0,85,7,0
93,94,0.012331057041039959,0.0003744833810656403,21,82,7,0,86,7,0,86,7,0
94,95,0.012331057041039959,0.0003744833810656403,21,82,7,0,87,7,0,87,7,0
95,96,0.012344647889487956,0.00035859139130822113,22,82,7,0,88,7,0,87,8,0
96,97,0.012344647889487956,0.00035859139130822113,22,82,7,0,89,7,0,88,8,0
97,98,0.012344647889487956,0.00035859139130822113,22,82,7,0,90,7,0,89,8,0
98,99,0.012344647889487956,0.00035859139130822113,22,82,7,0,91,7,0,90,8,0
99,100,0.012344647889487956,0.00035859139130822113,22,82,7,0,92,7,0,91,8,0
100,101,0.012344647889487956,0.00035859139130822113,22,82,7,0,93,7,0,92,8,0
101,102,0.012344647889487956,0.00035859139130822113,22,82,7,0,94,7,0,93,8,0
102,103,0.012344647889487956,0.00035859139130822113,22,82,7,0,95,7,0,94,8,0
103,104,0.012344647889487956,0.00035859139130822113,22,82,7,0,96,7,0,95,8,0
104,105,0.012344647889487956,0.00035859139130822113,22,82,7,0,97,7,0,96,8,0
105,106,0.012344647889487956,0.00035859139130822113,22,82,7,0,98,7,0,97,8,0
106,107,0.012306102640052562,0.0003555536564710467,23,82,7,0,99,7,0,97,9,0
107,108,0.012306102640052562,0.0003555536564710467,23,82,7,0,100,7,0,98,9,0
108,109,0.01230718863673101,0.00033404578035200577,24,82,7,0,100,8,0,99,9,0
109,110,0.01230718863673101,0.00033404578035200577,24,82,7,0,101,8,0,100,9,0
110,111,0.01230718863673101,0.00033404578035200577,24,82,7,0,102,8,0,101,9,0
111,112,0.01230718863673101,0.00033404578035200577,24,82,7,0,103,8,0,102,9,0
112,113,0.012381003030152058,0.00031338006795134224,25,82,7,0,104,8,0,102,10,0
113,114,0.012381003030152058,0.00031338006795134224,25,82,7,0,105,8,0,103,10,0
114,115,0.012381003030152058,0.00031338006795134224,25,82,7,0,106,8,0,104,10,0
115,116,0.012391643297221979,0.00029588142031806156,26,82,7,0,106,9,0,105,10,0
116,117,0.012391643297221979,0.00029588142031806156,26,82,7,0,107,9,0,106,10,0
117,118,0.012391643297221979,0.00029588142031806156,26,82,7,0,108,9,0,107,10,0
118,119,0.012391643297221979,0.00029588142031806156,26,82,7,0,109,9,0,108,10,0
119,120,0.012391643297221979,0.00029588142031806156,26,82,7,0,110,9,0,109,10,0
120,121,0.012391643297221979,0.00029588142031806156,26,82,7,0,111,9,0,110,10,0
121,122,0.012391643297221979,0.00029588142031806156,26,82,7,0,112,9,0,111,10,0
122,123,0.012391643297221979,0.00029588142031806156,26,82,7,0,113,9,0,112,10,0
123,124,0.012391643297221979,0.00029588142031806156,26,82,7,0,114,9,0,113,10,0
124,125,0.01239067142378047,0.0002899246929722846,27,82,7,0,115,9,0,113,11,0
125,126,0.01239067142378047,0.0002899246929722846,27,82,7,0,116,9,0,114,11,0
126,127,0.01239067142378047,0.0002899246929722846,27,82,7,0,117,9,0,115,11,0
127,128,0.01239067142378047,0.0002899246929722846,27,82,7,0,118,9,0,116,11,0
128,129,0.01239067142378047,0.0002899246929722846,27,82,7,0,119,9,0,117,11,0
129,130,0.012411084960293417,0.00027762899831645184,28,82,7,0,119,10,0,118,11,0
130,131,0.012411084960293417,0.00027762899831645184,28,82,7,0,120,10,0,119,11,0
131,132,0.010836323202240303,0.01352905849052519,29,82,7,0,121,10,0,119,12,0
132,133,0.010836323202240303,0.01352905849052519,29,82,7,0,122,10,0,120,12,0
133,134,0.010836323202240303,0.01352905849052519,29,82,7,0,123,10,0,121,12,0
134,135,0.010836323202240303,0.01352905849052519,29,82,7,0,124,10,0,122,12,0
135,136,0.01082147765436619,0.01310241973416928,30,82,7,0,124,11,0,123,12,0
136,137,0.01082147765436619,0.01310241973416928,30,82,7,0,125,11,0,124,12,0
137,138,0.01082147765436619,0.01310241973416928,30,82,7,0,126,11,0,125,12,0
138,139,0.01082147765436619,0.01310241973416928,30,82,7,0,127,11,0,126,12,0
139,140,0.01082147765436619,0.01310241973416928,30,82,7,0,128,11,0,127,12,0
140,141,0.01080880489770667,0.012548926446530708,31,82,7,0,129,11,0,127,13,0
141,142,0.01080880489770667,0.012548926446530708,31,82,7,0,130,11,0,128,13,0
142,143,0.01080880489770667,0.012548926446530708,31,82,7,0,131,11,0,129,13,0
143,144,0.01080880489770667,0.012548926446530708,31,82,7,0,132,11,0,130,13,0
144,145,0.01080880489770667,0.012548926446530708,31,82,7,0,133,11,0,131,13,0
145,146,0.01080880489770667,0.012548926446530708,31,82,7,0,134,11,0,132,13,0
146,147,0.01080880489770667,0.012548926446530708,31,82,7,0,135,11,0,133,13,0
147,148,0.01080880489770667,0.012548926446530708,31,82,7,0,136,11,0,134,13,0
148,149,0.010799005614146035,0.012093955933325082,32,82,7,0,136,12,0,135,13,0
