,Time step,RMSE,Average variance,Number of cells sampled,"Robot (59, 48) distance travelled","Robot (59, 48) idle time","Robot (59, 48) waiting time","Robot (12, 11) distance travelled","Robot (12, 11) idle time","Robot (12, 11) waiting time","Robot (103, 83) distance travelled","Robot (103, 83) idle time","Robot (103, 83) waiting time"
0,1,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0
1,2,23.26651044379246,30.5954994320719,3,0,1,0,0,1,0,0,1,0
2,3,23.26651044379246,30.5954994320719,3,1,1,0,1,1,0,1,1,0
3,4,23.173025293713238,48.795261497789575,4,1,2,0,2,1,0,2,1,0
4,5,23.173025293713238,48.795261497789575,4,2,2,0,3,1,0,3,1,0
5,6,23.173025293713238,48.795261497789575,4,3,2,0,4,1,0,4,1,0
6,7,23.173025293713238,48.795261497789575,4,4,2,0,5,1,0,5,1,0
7,8,23.173025293713238,48.795261497789575,4,5,2,0,6,1,0,6,1,0
8,9,23.173025293713238,48.795261497789575,4,6,2,0,7,1,0,7,1,0
9,10,23.173025293713238,48.795261497789575,4,7,2,0,8,1,0,8,1,0
10,11,23.173025293713238,48.795261497789575,4,8,2,0,9,1,0,9,1,0
11,12,23.173025293713238,48.795261497789575,4,9,2,0,10,1,0,10,1,0
12,13,23.173025293713238,48.795261497789575,4,10,2,0,11,1,0,11,1,0
13,14,23.173025293713238,48.795261497789575,4,11,2,0,12,1,0,12,1,0
14,15,23.173025293713238,48.795261497789575,4,12,2,0,13,1,0,13,1,0
15,16,23.173025293713238,48.795261497789575,4,13,2,0,14,1,0,14,1,0
16,17,23.173025293713238,48.795261497789575,4,14,2,0,15,1,0,15,1,0
17,18,23.173025293713238,48.795261497789575,4,15,2,0,16,1,0,16,1,0
18,19,23.173025293713238,48.795261497789575,4,16,2,0,17,1,0,17,1,0
19,20,23.173025293713238,48.795261497789575,4,17,2,0,18,1,0,18,1,0
20,21,23.173025293713238,48.795261497789575,4,18,2,0,19,1,0,19,1,0
21,22,23.173025293713238,48.795261497789575,4,19,2,0,20,1,0,20,1,0
22,23,23.173025293713238,48.795261497789575,4,20,2,0,21,1,0,21,1,0
23,24,23.173025293713238,48.795261497789575,4,21,2,0,22,1,0,22,1,0
24,25,23.173025293713238,48.795261497789575,4,22,2,0,23,1,0,23,1,0
25,26,23.173025293713238,48.795261497789575,4,23,2,0,24,1,0,24,1,0
26,27,23.173025293713238,48.795261497789575,4,24,2,0,25,1,0,25,1,0
27,28,23.173025293713238,48.795261497789575,4,25,2,0,26,1,0,26,1,0
28,29,23.173025293713238,48.795261497789575,4,26,2,0,27,1,0,27,1,0
29,30,23.173025293713238,48.795261497789575,4,27,2,0,28,1,0,28,1,0
30,31,23.173025293713238,48.795261497789575,4,28,2,0,29,1,0,29,1,0
31,32,23.173025293713238,48.795261497789575,4,29,2,0,30,1,0,30,1,0
32,33,23.173025293713238,48.795261497789575,4,30,2,0,31,1,0,31,1,0
33,34,23.173025293713238,48.795261497789575,4,31,2,0,32,1,0,32,1,0
34,35,23.173025293713238,48.795261497789575,4,32,2,0,33,1,0,33,1,0
35,36,23.173025293713238,48.795261497789575,4,33,2,0,34,1,0,34,1,0
36,37,23.173025293713238,48.795261497789575,4,34,2,0,35,1,0,35,1,0
37,38,23.173025293713238,48.795261497789575,4,35,2,0,36,1,0,36,1,0
38,39,23.173025293713238,48.795261497789575,4,36,2,0,37,1,0,37,1,0
39,40,23.173025293713238,48.795261497789575,4,37,2,0,38,1,0,38,1,0
40,41,23.173025293713238,48.795261497789575,4,38,2,0,39,1,0,39,1,0
41,42,23.173025293713238,48.795261497789575,4,39,2,0,40,1,0,40,1,0
42,43,23.173025293713238,48.795261497789575,4,40,2,0,41,1,0,41,1,0
43,44,23.173025293713238,48.795261497789575,4,41,2,0,42,1,0,42,1,0
44,45,23.173025293713238,48.795261497789575,4,42,2,0,43,1,0,43,1,0
45,46,23.173025293713238,48.795261497789575,4,43,2,0,44,1,0,44,1,0
46,47,23.173025293713238,48.795261497789575,4,44,2,0,45,1,0,45,1,0
47,48,23.173025293713238,48.795261497789575,4,45,2,0,46,1,0,46,1,0
48,49,23.173025293713238,48.795261497789575,4,46,2,0,47,1,0,47,1,0
49,50,23.173025293713238,48.795261497789575,4,47,2,0,48,1,0,48,1,0
50,51,23.173025293713238,48.795261497789575,4,48,2,0,49,1,0,49,1,0
51,52,23.192013446508792,48.344889278372676,5,48,3,0,50,1,0,50,1,0
52,53,23.192013446508792,48.344889278372676,5,49,3,0,51,1,0,51,1,0
53,54,23.192013446508792,48.344889278372676,5,50,3,0,52,1,0,52,1,0
54,55,23.192013446508792,48.344889278372676,5,51,3,0,53,1,0,53,1,0
55,56,23.192013446508792,48.344889278372676,5,52,3,0,54,1,0,54,1,0
56,57,18.643924766073496,69.40471680480204,6,53,3,0,55,1,0,54,2,0
57,58,18.643924766073496,69.40471680480204,6,54,3,0,56,1,0,55,2,0
58,59,18.643924766073496,69.40471680480204,6,55,3,0,57,1,0,56,2,0
59,60,18.643924766073496,69.40471680480204,6,56,3,0,58,1,0,57,2,0
60,61,18.643924766073496,69.40471680480204,6,57,3,0,59,1,0,58,2,0
61,62,18.643924766073496,69.40471680480204,6,58,3,0,60,1,0,59,2,0
62,63,18.643924766073496,69.40471680480204,6,59,3,0,61,1,0,60,2,0
63,64,18.643924766073496,69.40471680480204,6,60,3,0,62,1,0,61,2,0
64,65,18.643924766073496,69.40471680480204,6,61,3,0,63,1,0,62,2,0
65,66,18.643924766073496,69.40471680480204,6,62,3,0,64,1,0,63,2,0
66,67,18.643924766073496,69.40471680480204,6,63,3,0,65,1,0,64,2,0
67,68,18.643924766073496,69.40471680480204,6,64,3,0,66,1,0,65,2,0
68,69,18.643924766073496,69.40471680480204,6,65,3,0,67,1,0,66,2,0
69,70,18.643924766073496,69.40471680480204,6,66,3,0,68,1,0,67,2,0
70,71,18.643924766073496,69.40471680480204,6,67,3,0,69,1,0,68,2,0
71,72,18.643924766073496,69.40471680480204,6,68,3,0,70,1,0,69,2,0
72,73,18.643924766073496,69.40471680480204,6,69,3,0,71,1,0,70,2,0
73,74,18.643924766073496,69.40471680480204,6,70,3,0,72,1,0,71,2,0
74,75,18.643924766073496,69.40471680480204,6,71,3,0,73,1,0,72,2,0
75,76,18.643924766073496,69.40471680480204,6,72,3,0,74,1,0,73,2,0
76,77,18.643924766073496,69.40471680480204,6,73,3,0,75,1,0,74,2,0
77,78,18.643924766073496,69.40471680480204,6,74,3,0,76,1,0,75,2,0
78,79,18.643924766073496,69.40471680480204,6,75,3,0,77,1,0,76,2,0
79,80,18.643924766073496,69.40471680480204,6,76,3,0,78,1,0,77,2,0
80,81,18.643924766073496,69.40471680480204,6,77,3,0,79,1,0,78,2,0
81,82,18.643924766073496,69.40471680480204,6,78,3,0,80,1,0,79,2,0
82,83,18.643924766073496,69.40471680480204,6,79,3,0,81,1,0,80,2,0
83,84,18.643924766073496,69.40471680480204,6,80,3,0,82,1,0,81,2,0
84,85,18.643924766073496,69.40471680480204,6,81,3,0,83,1,0,82,2,0
85,86,18.643924766073496,69.40471680480204,6,82,3,0,84,1,0,83,2,0
86,87,18.30798699045949,68.6361149514549,7,83,3,0,84,2,0,84,2,0
87,88,18.30798699045949,68.6361149514549,7,84,3,0,85,2,0,85,2,0
88,89,18.30798699045949,68.6361149514549,7,85,3,0,86,2,0,86,2,0
89,90,18.30798699045949,68.6361149514549,7,86,3,0,87,2,0,87,2,0
90,91,18.30798699045949,68.6361149514549,7,87,3,0,88,2,0,88,2,0
91,92,18.30798699045949,68.6361149514549,7,88,3,0,89,2,0,89,2,0
92,93,18.30798699045949,68.6361149514549,7,89,3,0,90,2,0,90,2,0
93,94,18.30798699045949,68.6361149514549,7,90,3,0,91,2,0,91,2,0
94,95,18.30798699045949,68.6361149514549,7,91,3,0,92,2,0,92,2,0
95,96,18.30798699045949,68.6361149514549,7,92,3,0,93,2,0,93,2,0
96,97,18.30798699045949,68.6361149514549,7,93,3,0,94,2,0,94,2,0
97,98,18.30798699045949,68.6361149514549,7,94,3,0,95,2,0,95,2,0
98,99,18.30798699045949,68.6361149514549,7,95,3,0,96,2,0,96,2,0
99,100,18.30798699045949,68.6361149514549,7,96,3,0,97,2,0,97,2,0
