,Time step,RMSE,Average variance,Number of cells sampled,"Robot (13, 2) distance travelled","Robot (13, 2) idle time","Robot (13, 2) waiting time","Robot (15, 8) distance travelled","Robot (15, 8) idle time","Robot (15, 8) waiting time","Robot (6, 17) distance travelled","Robot (6, 17) idle time","Robot (6, 17) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.0127449262707828,1.062174189774964e-08,3,0,1,0,0,1,0,0,1,0
2,3,0.0127449262707828,1.062174189774964e-08,3,1,1,0,1,1,0,1,1,0
3,4,0.0127449262707828,1.062174189774964e-08,3,2,1,0,2,1,0,2,1,0
4,5,0.0127449262707828,1.062174189774964e-08,3,3,1,0,3,1,0,3,1,0
5,6,0.0127449262707828,1.062174189774964e-08,3,4,1,0,4,1,0,4,1,0
6,7,0.0127449262707828,1.062174189774964e-08,3,5,1,0,5,1,0,5,1,0
7,8,0.0127449262707828,1.062174189774964e-08,3,6,1,0,6,1,0,6,1,0
8,9,0.0127449262707828,1.062174189774964e-08,3,7,1,0,7,1,0,7,1,0
9,10,0.0127449262707828,1.062174189774964e-08,3,8,1,0,8,1,0,8,1,0
10,11,0.0127449262707828,1.062174189774964e-08,3,9,1,0,9,1,0,9,1,0
11,12,0.0127449262707828,1.062174189774964e-08,3,10,1,0,10,1,0,10,1,0
12,13,0.0127449262707828,1.062174189774964e-08,3,11,1,0,11,1,0,11,1,0
13,14,0.0127449262707828,1.062174189774964e-08,3,12,1,0,12,1,0,12,1,0
14,15,0.0127449262707828,1.062174189774964e-08,3,13,1,0,13,1,0,13,1,0
15,16,0.012745550115248232,9.839726707409457e-09,5,13,2,0,14,1,0,13,2,0
16,17,0.012745550115248232,9.839726707409457e-09,5,14,2,0,15,1,0,14,2,0
17,18,0.012745550115248232,9.839726707409457e-09,5,15,2,0,16,1,0,15,2,0
18,19,0.012745550115248232,9.839726707409457e-09,5,16,2,0,17,1,0,16,2,0
19,20,0.012745550115248232,9.839726707409457e-09,5,17,2,0,18,1,0,17,2,0
20,21,0.012745550115248232,9.839726707409457e-09,5,18,2,0,19,1,0,18,2,0
21,22,0.012745550115248232,9.839726707409457e-09,5,19,2,0,20,1,0,19,2,0
22,23,0.012745812554624304,5.620798311443048e-09,6,20,2,0,20,2,0,20,2,0
23,24,0.012745812554624304,5.620798311443048e-09,6,21,2,0,21,2,0,21,2,0
24,25,0.012745812554624304,5.620798311443048e-09,6,22,2,0,22,2,0,22,2,0
25,26,0.012745812554624304,5.620798311443048e-09,6,23,2,0,23,2,0,23,2,0
26,27,0.012745812554624304,5.620798311443048e-09,6,24,2,0,24,2,0,24,2,0
27,28,0.012745812554624304,5.620798311443048e-09,6,25,2,0,25,2,0,25,2,0
28,29,0.012745812554624304,5.620798311443048e-09,6,26,2,0,26,2,0,26,2,0
29,30,0.012745812554624304,5.620798311443048e-09,6,27,2,0,27,2,0,27,2,0
30,31,0.012745812554624304,5.620798311443048e-09,6,28,2,0,28,2,0,28,2,0
31,32,0.012745812554624304,5.620798311443048e-09,6,29,2,0,29,2,0,29,2,0
32,33,0.012745812554624304,5.620798311443048e-09,6,30,2,0,30,2,0,30,2,0
33,34,0.012745812554624304,5.620798311443048e-09,6,31,2,0,31,2,0,31,2,0
34,35,0.012745812554624304,5.620798311443048e-09,6,32,2,0,32,2,0,32,2,0
35,36,0.012745812554624304,5.620798311443048e-09,6,33,2,0,33,2,0,33,2,0
36,37,0.01274551195026607,7.76334142599923e-09,7,34,2,0,34,2,0,33,3,0
37,38,0.01274551195026607,7.76334142599923e-09,7,35,2,0,35,2,0,34,3,0
38,39,0.01274551195026607,7.76334142599923e-09,7,36,2,0,36,2,0,35,3,0
39,40,0.01274551195026607,7.76334142599923e-09,7,37,2,0,37,2,0,36,3,0
40,41,0.01274551195026607,7.76334142599923e-09,7,38,2,0,38,2,0,37,3,0
41,42,0.01274551195026607,7.76334142599923e-09,7,39,2,0,39,2,0,38,3,0
