,Time step,RMSE,Average variance,Number of cells sampled,"Robot (14, 13) distance travelled","Robot (14, 13) idle time","Robot (14, 13) waiting time","Robot (3, 10) distance travelled","Robot (3, 10) idle time","Robot (3, 10) waiting time","Robot (5, 15) distance travelled","Robot (5, 15) idle time","Robot (5, 15) waiting time"
0,1,,,0,0,0,0,0,0,0,0,0,0
1,2,0.012739502519282164,1.298882967613023e-07,3,0,1,0,0,1,0,0,1,0
2,3,0.012739502519282164,1.298882967613023e-07,3,1,1,0,1,1,0,1,1,0
3,4,0.012739502519282164,1.298882967613023e-07,3,2,1,0,2,1,0,2,1,0
4,5,0.012739502519282164,1.298882967613023e-07,3,3,1,0,3,1,0,3,1,0
5,6,0.012739502519282164,1.298882967613023e-07,3,4,1,0,4,1,0,4,1,0
6,7,0.012739502519282164,1.298882967613023e-07,3,5,1,0,5,1,0,5,1,0
7,8,0.012739502519282164,1.298882967613023e-07,3,6,1,0,6,1,0,6,1,0
8,9,0.012739502519282164,1.298882967613023e-07,3,7,1,0,7,1,0,7,1,0
9,10,0.012739502519282164,1.298882967613023e-07,3,8,1,0,8,1,0,8,1,0
10,11,0.012739502519282164,1.298882967613023e-07,3,9,1,0,9,1,0,9,1,0
11,12,0.012741122225938808,1.1564807960552722e-07,4,10,1,0,9,2,0,10,1,0
12,13,0.012741122225938808,1.1564807960552722e-07,4,11,1,0,10,2,0,11,1,0
13,14,0.012741122225938808,1.1564807960552722e-07,4,12,1,0,11,2,0,12,1,0
14,15,0.012741122225938808,1.1564807960552722e-07,4,13,1,0,12,2,0,13,1,0
15,16,0.012741122225938808,1.1564807960552722e-07,4,14,1,0,13,2,0,14,1,0
16,17,0.012741122225938808,1.1564807960552722e-07,4,15,1,0,14,2,0,15,1,0
17,18,0.012741122225938808,1.1564807960552722e-07,4,16,1,0,15,2,0,16,1,0
18,19,0.012741122225938808,1.1564807960552722e-07,4,17,1,0,16,2,0,17,1,0
19,20,0.012741122225938808,1.1564807960552722e-07,4,18,1,0,17,2,0,18,1,0
20,21,0.012741122225938808,1.1564807960552722e-07,4,19,1,0,18,2,0,19,1,0
21,22,0.012741122225938808,1.1564807960552722e-07,4,20,1,0,19,2,0,20,1,0
22,23,0.012741122225938808,1.1564807960552722e-07,4,21,1,0,20,2,0,21,1,0
